CommitID,FileNum,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDEV,NUC,AGE,NS,ND,Entropy,LT,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC,a2a
69efba42035f7d5a06ca207dc2413c97596b25d5,1,109,0,109,1,0,1,1,1,0,1,1,0,0,104,104,7,0,7,406,0,406,4,0,4,99.80506823
3a729006faaecaad77c797107d575efb00de61c6,14,920,4,916,0,0,0,1,8,0,1,6,1.789082091,4846,105,105,1129,976,153,36676,32075,4601,605,530,75,100
25a855c7c6003e2b1d0884122f313600d9090e5d,4,87,18,69,1,0,1,1,9,0,1,4,1.771481245,1450,106,106,272,266,6,10492,10255,237,77,76,1,99.84441851
c53fb9f07fa29585ba8ecd9304c6b55c1ab57d0a,4,18,87,69,0,0,0,1,10,0,1,4,1.771481245,1489,107,107,266,272,6,10255,10492,237,76,77,1,99.84441851
8e299a67ecf053ca5b14acc60265005b11910e23,4,87,18,69,1,0,1,1,11,0,1,4,1.771481245,1450,108,108,272,266,6,10495,10255,240,77,76,1,99.84441851
76566f504ba87031b984031e1124ad35be71ac53,1,2,2,0,0,0,0,1,12,0,1,1,0,273,109,109,48,48,0,1838,1846,8,14,14,0,100
c87d029037ae1ef201cc694356c78ad9b61ec79d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,100
75b5cd8d18b86d16546e7e87d7504eceb11abe52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,0,0,0,0,0,0,0,0,0,100
44b8a966cefe9dc63cd9dcc02ec8ab55ed4a0c04,3,263,71,192,0,0,0,1,11,0,1,3,1.146329628,800,112,112,148,135,13,6969,5778,1191,95,90,5,100
2627af0a7637fc1c4e0caee162c10663ee6e36c9,2,5,0,5,0,0,0,1,12,0,1,2,0.721928095,974,113,113,174,174,0,6960,6916,44,44,44,0,100
20ce903a135f4f56d21fa6f8d9162f3cd8d4621e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,0,0,0,0,0,0,0,0,0,100
7882be62f5cae17be96973c3818e610c0847a1bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,0,0,0,0,0,0,0,0,0,100
d1003888dfabaa0a8a010b92e1befe234e286753,5,28,8,20,0,0,0,1,10,0,1,3,2.260784558,847,116,116,148,147,1,5998,5954,44,84,84,0,100
101ebb1d685bfaa70fe8235a1bcd21011e6e82cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,100
3fe937f746558813039dde8260422e09c4b4375b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,0,100
587210ee9e9d0a51f8067ec81deefddfe2fbfd97,17,457,424,33,0,0,0,1,5,0,1,9,3.60743781,1643,119,119,262,262,0,13394,14016,622,136,136,0,100
196bb6d4753d5fca02648e5ea941529a7fe63826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0,0,0,0,0,100
eb3b63d83fefeff6cfb6594669314aab32607f2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,0,0,0,0,0,0,100
2338903df4d64889e1074f5c1f65a747b3316d0a,37,1964,87,1877,7,0,7,1,13,0,1,13,3.674633812,8932,122,122,1960,1726,234,68538,60890,7648,993,864,129,93.51701783
66a19122859733686a4e020be90b568334a43378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,123,0,0,0,0,0,0,0,0,0,100
a021d4bda9b8ffc97e6744b0ec23696fec321ed1,27,1179,49,1130,10,0,10,1,13,0,1,14,3.402154167,2672,124,124,504,395,109,26302,20822,5480,282,233,49,88.48
b56a79101539899411a8a068dce3659b7f538cb4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0,100
1bd5768c7f6c56db64cbdce5c60c373f5d0cf22b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,100
d4013bd366a519676f1b3bf92eb86bdd30088e95,2,56,1,55,0,0,0,1,14,0,1,2,0.831474388,1004,127,127,204,199,5,7161,6921,240,115,112,3,100
6e43440b4601df1fcf9c3a47c85cc29a1d4c4606,1,84,13,71,0,0,0,1,14,0,1,1,0,451,128,128,85,83,2,3340,3146,194,32,32,0,100
d6c7ca915e23013fdfc5f1f64ca161790f9339b9,2,62,1,61,1,0,1,1,2,0,1,2,0.20307393,81,129,129,18,16,2,777,563,214,12,11,1,92.80715397
309fe36d75f794b2ddfb5620396d090c39c048d5,3,81,12,69,0,0,0,1,8,0,1,2,1.025830412,280,130,130,15,13,2,2540,2178,362,13,11,2,100
96d62118346300fcf5f6020cc7633b8075a5eab5,6,185,9,176,0,0,0,1,5,0,1,3,1.365173026,790,131,131,93,84,9,6785,5861,924,55,52,3,92.89044289
04ad7edc431fb03db90927f3b5bc4b71b96c51a5,1,3,0,3,0,0,0,1,15,0,1,1,0,507,132,132,85,85,0,3347,3340,7,32,32,0,100
f29d418fb599e6c7cd0ab383b6e560970f9f472b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,100
5e5b4bfbc60eb6f7278acfd9e4ec3200f7750784,1,1,0,1,0,0,0,1,14,0,1,1,0,768,134,134,141,140,1,5529,5526,3,27,27,0,100
4c651d792417121318b1ba0afd410d2b614c01d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,135,0,0,0,0,0,0,0,0,0,100
981454fc81b2f2c582a2ecfa622d563e4fd2cccd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,0,0,0,0,0,0,0,0,0,100
c514e99d0580ed6755faabe99762e3ef8382e079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,137,0,0,0,0,0,0,0,0,0,100
c3ffaa7d5968ec7809ec68558f266ef06d3e4a40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,0,0,0,0,0,0,0,0,0,100
01157db4052bf148608dad6bc2936366f302e150,2,179,153,26,0,0,0,1,10,0,1,2,0.91929658,771,139,139,89,89,0,6141,5881,260,40,39,1,92.8431756
572375c95af7f296f400bbf9eedaefd59454f1e1,1,1,1,0,0,0,0,1,4,0,1,1,0,12,140,140,0,0,0,288,288,0,0,0,0,100
bf1bcbfda9675f9a5d67db5f31f9a00e51cd71c3,2,117,1,116,0,0,0,1,5,0,1,2,0.123949868,573,141,141,84,74,10,4248,3786,462,25,24,1,100
6c9d6c393eac7ffe90c1afd4b8af60709b1591ea,6,7,7,0,0,0,0,1,13,0,1,2,2.521640636,749,142,142,149,149,0,4588,4588,0,56,56,0,100
f5a57ebbd2492c503dde8f114e15f09a2e339926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,143,0,0,0,0,0,0,0,0,0,100
2c93a5a914f7039289e416494e3ad3b17db1ddff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0,0,0,0,0,0,0,0,0,100
cb383b3b92de27f17e0c719e75845d0fd4f23072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,145,0,0,0,0,0,0,0,0,0,100
c7896b1d8fce881626e2d22ff11117839b203543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,0,0,0,0,0,0,0,0,0,100
d14856f02abfcbdd126771a5426a266d71305fe2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,147,0,0,0,0,0,0,0,0,0,100
6d1903d19f383ea5c0147891163444a10b628d94,1,11,3,8,0,0,0,1,16,0,1,1,0,508,148,148,86,85,1,3374,3347,27,32,32,0,100
4a44f2831903e1654d453e04584b6eab4f6497b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,0,0,0,0,0,0,0,100
ab05cdc6bfbc978ba4baa3ec22f254a0aff95d88,2,84,1,83,0,0,0,1,2,0,1,2,0.273769169,194,150,150,31,28,3,1770,1318,452,14,12,2,100
406b35c16d21e8a3eee0568035579e6b8aa4acd5,4,6,4,2,0,0,0,1,9,0,1,2,1.970950594,446,151,151,49,46,3,4063,3983,80,15,15,0,97.93336145
30249ed3e2b43e7bee1a9a4d7910c9c161723723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,152,0,0,0,0,0,0,0,0,0,100
5c7ebea743a0a0a2f580e68c0030bb3bbc56bf43,1,4,4,0,0,0,0,1,3,0,1,1,0,111,153,153,19,19,0,636,636,0,7,7,0,100
32a0aa3ac008d0946e45685235bdd8fc2872ca11,10,0,264,264,0,0,0,1,5,0,1,2,3.136112599,194,154,154,0,61,61,0,2320,2320,0,15,15,90.41940789
5de4c487f1a0172d7df38f68ae01eae4cdd3d6b3,20,554,245,309,2,0,2,1,15,0,1,11,3.609111538,8356,155,155,1834,557,1277,55784,25244,30540,937,278,659,92.91119076
88b6f5def4065dd731d98e13040ff3dd638ab6f7,4,203,21,182,0,0,0,1,11,0,1,2,1.266537371,929,156,156,130,111,19,8379,7185,1194,60,54,6,100
e8e482ee4fa4a8a7b54bf411cb24b27c533c5893,7,112,86,26,0,0,0,1,3,0,1,4,2.35042524,5465,157,157,1323,1321,2,33776,33587,189,690,690,0,98.29614604
2d8833d7683abc5e3bb196244d283615c11f9f7a,18,4934,2415,2519,0,0,0,1,5,0,1,4,3.16837828,18125,158,158,4982,4496,486,123054,109339,13715,2676,2425,251,98.29614604
901d2a8e8a574ecdeb9a127795b946fb787956ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,159,0,0,0,0,0,0,0,0,0,100
