Atlas,Avro,Chukwa,Crunch,Curator,Datafu,Eagle,Eventmesh,Falcon,Flume,Giraph,Gora,Hama,Inlong,Knox,Kylin,Mahout,Metron,Mina,Oltu,Openjpa,Opennlp,Pig,Ratis,Sedona,Sentry,Struts,Submarine,Tiles,Zookeeper
95.01557632,100,100,100,100,,100,100,100,100,100,100,100,99.73318354,98.51655629,100,100,100,98.79194631,100,100,100,100,100,100,100,100,100,100,100
100,100,100,99.7717937,100,,100,100,100,100,99.82185273,97.4025974,99.72527473,100,100,85.71428571,100,99.76793249,93.01270417,100,100,100,100,99.88479263,100,100,100,100,100,100
100,99.83766234,100,100,100,,100,100,100,100,99.34543291,100,89.89037759,100,98.72594199,100,100,100,100,100,100,99.89868288,100,100,100,100,100,100,100,99.92458522
100,100,99.74619289,100,100,,100,100,100,100,100,96.96261682,100,100,99.81106613,100,100,99.83154348,100,100,100,100,100,100,100,100,100,100,100,100
93.11111111,100,99.50149551,100,100,,100,100,100,100,99.9702381,99.51403888,100,100,99.94606257,100,100,99.66435914,100,100,100,95.79853862,100,99.88479263,100,99.94252874,100,100,100,100
100,99.5951417,100,100,100,,97.94494482,100,100,100,100,100,100,100,100,85.71428571,100,100,100,100,100,100,100,100,100,100,100,100,100,100
94.345898,100,100,100,100,,100,100,100,100,100,100,100,98.63509749,100,100,100,100,100,100,100,99.8922704,100,99.88479263,100,100,100,100,100,100
100,100,99.36708861,99.95425435,99.69381506,,99.87460815,100,100,100,94.04861693,100,99.78118162,100,100,85.71428571,100,100,99.90808824,100,100,100,100,99.77002683,100,100,100,100,100,100
100,100,99.18347743,100,100,,99.78710081,98.81974249,100,100,96.01085482,100,97.28317659,100,97.46905089,85.71428571,100,100,100,100,100,100,100,99.57918898,100,100,100,100,100,100
99.06735751,94.73684211,100,100,100,,100,100,100,100,100,99.46265449,100,100,99.94385177,85.71428571,100,99.83267099,100,100,100,94.88232074,100,100,100,100,100,100,100,100
100,100,100,99.58922866,100,,100,100,100,100,90.32906305,99.78213508,99.7,99.88931931,100,100,100,100,91.68478261,100,100,100,99.37694704,99.92360581,100,99.91384262,100,100,100,100
28.12858783,99.29015084,100,100,100,,100,100,100,100,94.60458241,100,96.566077,99.2434663,100,85.71428571,100,99.83302025,91.55172414,100,100,100,99.96324881,99.73272241,100,99.85652798,100,100,100,100
100,100,100,99.27927928,100,,100,100,100,100,100,100,100,99.61832061,100,87.91586998,98.58091787,94.92884346,100,100,100,100,100,100,100,100,99.94334278,100,100,100
100,100,100,99.77767897,100,,99.89988737,100,100,90.88145897,100,99.61685824,99.56474429,100,100,87.91586998,99.70777323,100,99.7979798,100,100,100,100,100,100,100,100,100,100,100
24.72727273,100,100,100,97.72998805,,100,100,100,100,96.04815493,99.89010989,94.54354669,100,100,99.92846924,100,100,100,100,100,100,100,100,100,99.97133028,99.88665344,100,100,100
93.45692475,100,99.80970504,99.86702128,99.6489175,,99.9875,100,100,100,97.11238293,99.50792783,100,100,99.80397648,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
29.5194508,100,100,99.60369881,100,,99.9625281,100,95.65217391,18.22222222,100,100,100,100,100,99.92846924,100,100,100,100,99.93389522,100,99.92652461,100,100,99.34881087,100,100,100,100
100,100,100,100,100,,100,100,100,18.22222222,100,100,99.6969697,100,99.94413408,100,100,100,100,100,100,96.25639644,100,100,100,100,100,100,100,100
100,100,100,100,100,,100,93.05555556,100,100,100,100,95.58067831,100,100,99.92846924,100,94.92957746,100,100,100,100,100,97.17806041,100,100,100,100,100,100
27.87258248,100,100,99.82517483,100,,99.91266376,93.05555556,100,100,94.81500782,100,99.78991597,99.91844502,92.38774903,85.65137615,100,98.01595859,89.70760234,100,100,98.49445325,100,100,100,100,100,100,100,100
27.74631937,100,100,100,100,,99.98753428,100,100,18.22222222,97.6744186,100,99.47643979,100,100,86.79245283,100,100,100,99.51124145,100,100,99.96332967,100,100,100,100,100,100,100
100,100,100,100,100,,100,91.71215881,99.89224138,18.19178082,99.19751488,99.78225367,99.47643979,99.94560783,99.55668144,100,100,100,100,100,100,100,99.94507506,99.21907111,100,99.44382647,100,100,100,100
96.81933842,100,100,100,100,,99.75034328,91.71215881,100,93.3908046,99.58656331,100,100,99.94560783,99.68434343,87.63045999,100,99.75652944,100,100,100,100,100,97.5147929,100,91.97512585,100,100,100,100
100,100,100,100,100,,99.91255465,100,100,95.50224888,93.19969551,99.23497268,93.3106576,100,95.64186184,97.07158351,100,100,100,100,100,100,100,97.47534517,100,92.64240506,100,100,95.8974359,100
96.81933842,100,100,100,100,,100,100,100,100,90.48305696,100,100,100,100,99.92846924,99.97076023,99.88964908,95.9972863,100,100,99.84004266,97.59812537,100,100,98.41743119,100,100,100,100
96.81933842,99.20983319,99.66871746,100,100,,100,100,100,94.88859764,98.92177105,99.23497268,100,99.48627822,100,97.14595376,100,99.97795414,100,100,100,100,100,100,100,100,100,100,100,100
96.81933842,100,100,99.82570806,100,,100,100,100,100,99.57216843,100,100,100,100,99.56331878,100,100,100,97.78846154,100,100,99.8953756,100,100,100,100,100,99.68487395,100
29.38496583,100,100,99.9129678,100,,100,100,100,100,100,100,100,98.63709246,99.49762769,100,100,100,96.02911979,99.62335217,100,100,100,99.51120163,62.56895193,100,100,100,99.8951782,100
29.38496583,100,100,100,100,,100,100,100,100,100,100,100,100,99.25020828,99.60043589,100,100,100,100,100,100,100,99.63280294,100,98.00915332,100,100,99.68520462,100
100,100,100,97.01086957,100,,99.40313355,100,100,100,100,99.23497268,95.60185185,100,100,86.54129794,100,100,100,100,100,100,100,98.39440099,100,100,100,100,4.140786749,100
100,100,100,100,100,,99.92572419,90.0140647,100,96.2628866,100,100,100,98.73161517,100,86.41141141,100,92.10032818,100,100,100,100,100,100,100,99.86574178,100,100,100,100
100,100,100,100,100,,99.95053178,90.39334342,100,100,100,97.20044793,100,100,97.33924612,100,100,100,100,100,100,100,99.87460815,99.83429992,100,99.71008029,100,100,53.84615385,99.58708709
100,100,100,99.85849057,100,,99.18444166,89.73717146,100,98.02816901,100,97.20044793,100,100,99.86122676,100,100,100,98.14814815,100,100,100,100,97.06362153,100,100,100,100,100,100
93.2346723,95.36480687,100,100,100,,100,89.70212766,100,100,100,100,99.45115258,99.50886767,98.76609442,85.77777778,100,99.42167463,98.08327826,100,100,100,99.95826377,99.79911611,100,100,100,99.66714218,3.838771593,100
100,100,100,99.71949509,100,,100,93.15789474,100,100,99.48649252,100,100,99.15161467,100,85.77777778,100,100,100,100,100,100,100,97.01834862,100,93.48630644,100,99.76314543,100,100
93.02325581,100,100,92.94729027,100,,98.11877536,95.22375215,100,100,100,100,100,100,100,85.66135606,100,100,100,100,100,100,100,100,100,100,100,100,95.39347409,100
93.02325581,100,100,95.59089266,100,,99.82248521,89.29219601,100,96.54747226,92.76090432,100,100,100,100,99.85433358,100,100,100,100,99.9669749,100,100,100,100,98.02941993,100,100,99.72196478,100
100,100,98.34280303,97.22099691,100,,100,100,100,100,100,100,95.34342258,99.49000689,100,100,100,100,99.80171844,100,99.81869128,99.9733901,100,100,100,100,100,100,99.35304991,99.44050727
100,100,99.81015662,100,100,,97.93069671,89.81269986,100,98.35526316,99.85912186,100,100,100,99.89615784,83.64755675,100,100,99.80171844,100,100,99.86677325,100,100,100,86.51484135,100,100,93.85026738,100
93.02325581,100,100,100,100,,97.93069671,89.81269986,100,96.44087256,95.42174109,99.34497817,99.3872549,99.87596472,100,91.22257053,100,96.70892248,100,100,100,100,100,100,100,100,100,100,100,100
93.2346723,100,99.38621341,100,100,,99.82248521,100,100,100,97.25181082,100,100,98.53585112,100,100,100,100,99.9339498,100,100,99.97333333,100,100,100,100,100,100,100,99.85135637
40.13539652,99.83164983,100,100,100,,99.82248521,100,100,100,99.95819398,100,99.51515152,98.68632708,100,100,100,100,99.80171844,100,100,99.86687966,100,100,51.93434936,100,100,100,100,100
40.13539652,100,100,97.23369116,99.94145199,,100,81.08882521,99.67776584,97.40740741,100,100,100,100,99.94815967,100,100,100,92.26361032,100,98.9454302,100,100,99.9272198,100,100,100,100,98.0565371,100
98.9021043,100,99.3919551,95.7591179,100,,100,98.73583261,99.67880086,100,100,100,100,100,98.46609257,85.55020378,100,96.4268352,100,100,100,99.94680851,100,100,100,100,100,100,98.83093525,95.59198543
99.7235023,100,100,100,100,,100,99.82509838,100,98.86792453,97.48132337,99.89130435,100,100,100,83.64755675,100,96.63438257,99.84848485,100,100,100,100,99.67485549,98.13845259,100,100,100,99.82078853,100
38.791423,100,100,100,100,,98.88294712,98.68305531,100,100,96.1214539,99.89130435,100,99.39097048,99.44320713,84.77099237,100,100,99.39607448,100,100,91.08571429,99.39368597,100,100,100,100,100,100,100
31.73277662,100,97.92158715,100,100,,100,92.33652645,100,100,100,100,100,98.9222991,99.04371585,98.01228768,100,100,100,100,100,100,100,100,100,100,98.23953824,100,5.18134715,100
100,100,100,100,100,,99.86818454,99.92101106,100,100,100,100,100,100,100,100,100,100,100,100,100,91.0673516,100,97.17425432,100,100,100,99.90539262,86.66666667,96.71213711
100,100,99.52221691,100,100,,98.9773821,100,100,100,100,99.89130435,100,100,100,85.55020378,100,99.83641038,100,100,99.74533107,100,100,100,100,100,100,100,4.827586207,100
100,100,100,100,100,,100,98.68839428,100,86.95652174,99.9549955,100,97.88732394,100,100,100,100,100,100,100,100,100,99.59796868,100,100,100,100,100,100,100
100,100,99.76269578,100,100,,100,90.74926748,100,100,100,99.89130435,100,100,99.94609164,85.55020378,100,100,100,100,100,100,99.40488842,100,100,100,100,100,100,100
100,100,100,99.76280835,100,,100,100,100,100,100,99.94571118,100,100,99.83844911,86.81064404,100,100,90.85072231,100,100,100,100,100,100,100,100,99.29610511,99.28571429,100
100,100,100,99.20486436,100,,99.68678472,78.46593616,90.02624672,100,100,100,100,100,98.19650067,100,100,100,100,100,98.95174709,100,100,98.76084263,100,100,100,100,100,100
100,100,100,100,100,,100,79.18943534,100,100,100,100,100,96.87582043,100,86.81064404,100,98.93395133,95.33011272,100,100,99.9469496,100,96.37161085,94.56398641,100,100,100,99.64476021,100
100,100,100,99.95378928,94.05134627,,100,100,100,100,100,100,100,98.64971159,100,100,100,100,100,100,97.27191413,99.86754967,99.81016663,100,96.34877384,99.42542495,100,100,97.25557461,100
100,100,100,100,95.34726905,,100,76.02803738,100,100,99.88771615,99.62100704,100,100,100,85.55020378,100,99.79329352,100,100,100,100,100,100,100,94.6716233,100,100,100,100
100,99.83221477,100,99.95378928,100,,99.59634335,75.63739377,100,100,100,100,100,100,100,100,100,100,94.50113379,99.2481203,100,100,100,100,99.8940678,100,99.61954931,100,100,100
100,100,100,100,100,,99.87111892,78.62385321,100,100,100,100,100,100,99.97307485,86.72427337,100,99.90829895,100,100,99.98631262,100,100,100,93.52715304,99.82265011,99.13219555,100,100,100
100,100,99.90521327,100,99.864682,,98.35419564,78.44311377,100,88.92215569,100,99.94600432,100,96.43284973,100,86.81064404,100,100,100,96.88679245,99.95890411,94.48294243,100,100,100,100,99.7410817,100,100,100
100,100,100,99.67756794,100,,100,78.44311377,100,96.17304493,100,100,100,99.52178533,100,100,100,99.25017042,100,100,100,99.97316157,99.93689525,100,100,99.64691047,99.88465975,100,100,100
100,100,100,99.95408632,100,,98.89390519,77.28971963,100,100,100,100,100,100,99.70398278,86.81064404,100,100,100,100,99.9725802,100,100,99.55770004,100,100,100,100,100,100
100,100,100,100,100,,99.01438767,99.87212276,98.47560976,99.3344426,100,100,92.87257019,100,99.78483055,100,100,99.75264223,100,100,100,93.09768995,100,100,100,88.77202209,100,100,11.3671275,100
100,100,100,98.59282796,100,,100,99.87212276,100,100,100,100,100,100,100,86.72427337,100,100,100,100,100,100,99.97898277,100,100,100,100,100,11.3671275,74.3028743
100,100,100,98.23449525,100,,99.79188345,100,88.18097876,100,100,100,98.78172589,99.57705525,100,85.55020378,100,99.61806336,100,100,100,100,100,100,100,100,98.73125721,100,100,100
100,100,97.76951673,96.68607255,100,,99.83837451,97.98657718,91.26794258,100,100,100,100,100,100,99.81798325,100,100,99.67490247,100,100,100,84.18627213,100,100,100,99.24484461,100,99.66859983,100
100,100,92.56668124,93.23816679,100,,100,98.91213389,85.49172347,100,100,100,100,100,100,99.34330536,100,100,100,100,100,100,99.77070794,100,100,100,99.38917976,100,99.33938893,100
100,99.25124792,100,100,100,,100,95.48780488,85.49172347,100,100,100,98.6721144,99.73614776,99.97310382,99.63423555,100,100,100,100,100,99.91334489,100,100,100,100,99.82673982,100,98.70445344,100
100,100,100,100,100,,100,100,100,100,100,100,100,99.50274797,99.75780409,97.16885743,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,99.9671916,100,,98.86337543,77.71352313,100,100,100,100,100,99.71598244,98.93503727,100,100,100,100,100,100,100,100,99.31726908,100,100,99.65397924,100,100,100
100,100,100,99.6068152,100,,100,100,100,100,89.33671119,93.64096792,100,99.18393782,100,85.78263841,100,99.97749775,100,100,100,100,85.89211618,99.79943843,100,99.23203511,100,100,99.20948617,100
100,100,100,100,100,,100,100,100,100,99.67027791,100,96.35995956,99.71402574,100,85.22349464,100,100,100,100,100,100,99.96471418,100,100,100,100,100,100,99.47916667
100,100,98.41070682,100,100,,100,100,100,100,99.11778732,100,100,99.40698724,100,85.22349464,100,100,100,99.81096408,100,100,100,100,100,100,99.56634866,100,99.8427673,100
100,93.94409938,100,99.70491803,100,,100,100,100,100,100,100,100,100,100,83.90510949,100,100,100,99.81132075,100,100,95.76852316,100,100,99.94535519,99.22010399,100,99.5256917,100
100,100,96.37774903,99.96714849,100,,100,100,100,82.13296399,100,100,100,99.97436555,100,94.99836548,100,99.3315508,94.49541284,100,100,100,93.62398759,100,100,100,100,100,100,100
100,100,99.46164199,99.93434012,100,,100,100,100,98.82075472,100,100,100,100,100,93.33996024,100,100,91.80035651,100,91.96202532,100,100,100,100,100,100,100,100,100
100,100,100,90.94604582,100,,100,100,100,99.53434226,100,100,100,98.8553987,100,93.33996024,100,99.97793469,99.69211823,100,100,100,100,100,100,100,97.69850403,100,100,100
100,99.34545455,98.84083816,100,100,,100,100,90.38901602,100,100,100,100,100,100,93.33996024,100,98.81915592,100,100,100,99.76958525,100,99.08403027,65.49707602,100,100,100,99.03303787,99.94172494
100,100,100,100,100,,100,100,99.58634953,100,100,94.93902439,99.90138067,99.82325464,100,88.45331433,100,100,100,100,99.94394619,99.1416309,100,100,100,100,98.61989649,100,100,100
100,100,99.2534036,99.91546915,100,,99.24600495,100,100,100,92.77913974,100,100,99.30965232,100,86.74463938,100,100,98.36065574,99.62264151,100,100,99.79358229,100,100,99.91805518,99.39533544,100,100,98.35777126
100,100,99.78232477,99.62105263,100,,100,100,100,100,100,94.97578692,97.06744868,100,99.97367035,100,100,100,100,99.25093633,100,99.91423671,100,100,100,99.42981265,96.65016021,100,100,100
100,100,99.20459567,99.83200336,100,,100,100,100,100,100,100,97.91073124,100,100,93.33996024,100,100,100,97.95918367,100,100,97.10034338,100,100,100,96.65016021,100,100,98.05768099
100,100,98.27662395,99.83179142,100,,99.68029986,77.57548845,100,89.77135981,95.92592593,97.38317757,100,98.55990068,99.89476454,100,100,100,100,98.15498155,100,99.85644559,92.09786742,100,100,100,99.65397924,100,100,98.23529412
100,100,99.48051948,100,100,,99.9341961,77.57548845,100,100,99.88476608,97.38317757,100,98.07572936,100,85.55020378,99.41037736,100,100,98.26166514,100,99.94256175,100,100,100,99.64769648,100,100,100,100
100,91.36331192,100,100,100,,99.25712385,100,100,100,99.95404412,100,100,100,100,100,100,100,100,99.18699187,100,99.88522238,100,98.92430279,100,100,99.42329873,100,10.01517451,100
100,100,100,99.87384357,100,,99.93278817,78.73462214,100,100,100,100,100,100,100,100,97.39910314,100,94.02697495,99.37666963,100,100,99.97124784,100,100,99.89112684,100,100,9.90990991,97.74696707
100,100,98.81355932,100,100,,100,100,100,100,99.97703261,99.2081448,99.53660797,99.47486872,100,100,99.87980769,100,96.77419355,100,100,100,100,100,100,100,99.85603225,100,100,96.07355865
100,95.85714286,100,100,100,,100,100,100,100,99.28389928,97.14632665,100,99.92484029,100,100,99.25037481,100,99.85761747,100,99.96270048,99.85677456,100,99.95987159,100,100,99.65497412,100,100,100
98.12695109,99.85549133,100,98.8299206,100,,99.9104043,99.9235474,100,100,98.59931114,100,100,100,99.92117709,100,97.36842105,100,100,100,100,99.77266269,95.22613065,99.12315664,100,97.55832881,100,100,9.90990991,100
100,100,100,100,100,,100,100,100,100,100,99.40397351,98.5046729,98.59294001,100,100,100,99.82657706,100,97.97178131,100,98.85485256,100,100,100,100,100,100,9.90990991,100
100,100,100,100,100,,100,97.81078968,100,100,100,90.8412483,100,100,100,100,85.46830159,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,,100,100,100,100,94.33564961,100,100,100,100,100,96.18111137,100,91.8134715,100,100,99.79716024,99.96539792,100,100,100,100,100,9.90990991,100
97.47081712,100,99.03361345,99.91704687,100,,100,100,100,100,99.70588235,100,100,100,100,83.60821272,98.64068872,100,88.3305416,100,100,100,100,99.13249211,100,100,100,100,100,100
92.78579356,100,100,100,100,,100,100,100,98.88751545,100,100,97.34848485,100,99.3697479,83.60821272,100,100,93.43312409,99.8245614,100,99.97108155,94.64199517,97.00574241,100,100,100,100,83.17757009,96.53121903
100,100,100,100,100,,100,100,100,100,100,100,97.12962963,99.47960789,98.27360711,100,100,99.91325092,100,98.1530343,100,99.79674797,97.61762954,99.78586724,100,99.37106918,100,100,10.6351551,100
100,100,100,100,100,,100,100,100,100,100,100,100,100,99.94794378,100,100,100,100,100,99.90669901,97.66226623,100,100,100,100,100,100,100,100
100,99.42611191,100,100,100,,99.95517705,100,100,100,100,100,100,100,96.33766234,100,100,100,100,100,100,99.79220779,99.91154356,100,100,100,100,98.6013986,100,100
100,100,100,99.91728701,89.67551622,,100,100,100,97.9616307,100,97.96776454,100,100,100,83.63636364,100,100,100,100,92.90245157,99.8963999,100,100,100,98.23837049,100,100,100,96.19358347
