CommitID,FileNum,TotalAddLines,TotalDeleteLines,LC,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NAD,NDEV,NUC,AGE,NS,ND,Entropy,LT,EXP,REXP
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/parameters/WWWAuthHeaderParametersApplier.java,44,0,0
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/utils/JSONUtils.java,65,0,0
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/utils/OAuthUtils.java,435,0,0
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/validators/AbstractValidator.java,126,0,0
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/validators/OAuthValidator.java,47,0,0
,,,,,oauth-2.0/oauth2-common/src/test/java/org/apache/amber/oauth2/common/OAuthUtilsTest.java,77,0,0
,,,,,oauth-2.0/oauth2-common/src/test/java/org/apache/amber/oauth2/common/message/OAuthResponseTest.java,55,0,0
,,,,,oauth-2.0/oauth2-common/src/test/java/org/apache/amber/oauth2/common/parameters/BodyURLEncodedParametersApplierTest.java,72,0,0
,,,,,oauth-2.0/oauth2-common/src/test/java/org/apache/amber/oauth2/common/parameters/JSONBodyParametersApplierTest.java,72,0,0
,,,,,oauth-2.0/oauth2-common/src/test/java/org/apache/amber/oauth2/common/parameters/QueryParameterApplierTest.java,70,0,0
,,,,,oauth-2.0/oauth2-common/src/test/java/org/apache/amber/oauth2/common/parameters/WWWAuthHeaderParametersApplierTest.java,67,0,0
,,,,,oauth-2.0/oauth2-common/src/test/java/org/apache/amber/oauth2/common/utils/DummyOAuthMessage.java,37,0,0
,,,,,oauth-2.0/oauth2-common/src/test/java/org/apache/amber/oauth2/common/utils/JSONUtilsTest.java,77,0,0
,,,,,oauth-2.0/oauth2-common/src/test/java/org/apache/amber/oauth2/common/utils/OAuthUtilsTest.java,180,0,0
,,,,,oauth-2.0/oauth2-common/src/test/java/org/apache/amber/oauth2/common/validators/AbstractValidatorImpl.java,59,0,0
,,,,,oauth-2.0/oauth2-common/src/test/java/org/apache/amber/oauth2/common/validators/AbstractValidatorTest.java,76,0,0
5f6dd35ae7c07ee55d22072f0979701e140c8ce4,4,306,0,306,oauth-2.0/oauth2-dynamicreg-client/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/client/OAuthRegistrationClient.java,57,0,0,4,0,4,1,1,0.0,1,4,1.98215040239152,0,12,4
,,,,,oauth-2.0/oauth2-dynamicreg-client/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/client/request/OAuthClientRegistrationRequest.java,79,0,0
,,,,,oauth-2.0/oauth2-dynamicreg-client/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/client/response/OAuthClientRegistrationResponse.java,88,0,0
,,,,,oauth-2.0/oauth2-dynamicreg-client/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/client/validators/RegistrationValidator.java,82,0,0
0d892d47b0e3b9f14020e56e08df43cbdb10d4e1,1,63,0,63,oauth-2.0/oauth2-dynamicreg-common/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/common/OAuthRegistration.java,63,0,0,1,0,1,1,1,0.0,1,1,0.0,0,13,5
1cbeed35911e8a365fd0bd1c16ada34e0b6bad68,1,108,0,108,oauth-2.0/oauth2-httpclient4/src/main/java/org/apache/amber/oauth2/httpclient4/HttpClient4.java,108,0,0,1,0,1,1,1,0.0,1,1,0.0,0,14,6
fdbb5e254d12336eb02bf551bbcf85d7dd7e2e13,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,15,7
0fab49cf3eb783c369d8674884505dcc28bb3481,23,2241,0,2241,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/issuer/MD5Generator.java,61,0,0,23,0,23,1,1,0.0,1,7,3.6913641293172117,0,16,8
,,,,,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/issuer/OAuthIssuer.java,37,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/issuer/OAuthIssuerImpl.java,51,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/issuer/UUIDValueGenerator.java,46,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/issuer/ValueGenerator.java,36,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/request/OAuthAuthzRequest.java,66,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/request/OAuthRequest.java,98,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/request/OAuthTokenRequest.java,91,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/response/OAuthASResponse.java,117,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/validator/AssertionValidator.java,42,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/validator/AuthorizationCodeValidator.java,43,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/validator/CodeTokenValidator.java,58,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/validator/CodeValidator.java,57,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/validator/PasswordValidator.java,42,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/validator/RefreshTokenValidator.java,42,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/validator/TokenValidator.java,56,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/test/java/org/apache/amber/oauth2/as/MD5GeneratorTest.java,52,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/test/java/org/apache/amber/oauth2/as/OAuthIssuerImplTest.java,53,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/test/java/org/apache/amber/oauth2/as/OAuthRequestTest.java,824,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/test/java/org/apache/amber/oauth2/as/UUIDValueGeneratorTest.java,42,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/test/java/org/apache/amber/oauth2/as/response/OAuthASResponseTest.java,141,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/test/java/org/apache/amber/oauth2/as/validator/CodeTokenValidatorTest.java,84,0,0
,,,,,oauth-2.0/oauth2-authzserver/src/test/java/org/apache/amber/oauth2/as/validator/TokenValidatorTest.java,102,0,0
7f1ba8ccfbdd483f6b308acee84b34404cf65c11,4,267,0,267,oauth-2.0/oauth2-dynamicreg-server/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/server/request/OAuthServerRegistrationRequest.java,110,0,0,4,0,4,1,1,0.0,1,3,1.8613747635598754,0,17,9
,,,,,oauth-2.0/oauth2-dynamicreg-server/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/server/response/OAuthServerRegistrationResponse.java,78,0,0
,,,,,oauth-2.0/oauth2-dynamicreg-server/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/server/validator/PullValidator.java,39,0,0
,,,,,oauth-2.0/oauth2-dynamicreg-server/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/server/validator/PushValidator.java,40,0,0
33bfc888c49c90d020649c45b00a9f5d563e1f3d,22,2293,0,2293,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/AccessTokenAssertion.java,104,0,0,22,0,22,1,1,0.0,1,3,4.219148531783707,0,18,10
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/AccessTokenPasswordCredentialsTest.java,111,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/AccessTokenTestAuthCodeTest.java,163,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/ClientRegistrationOAuthTest.java,54,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/ClientRegistrationTest.java,85,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/ClientResourceOAuthTest.java,55,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/ClientServerOAuthTest.java,62,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/Common.java,119,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/CommonExt.java,45,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/EndUserAuthorizationTest.java,135,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/JUnit4SpringContextTests.java,41,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/ResourceTest.java,366,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/endpoints/AuthzEndpoint.java,105,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/endpoints/RegistrationEndpoint.java,82,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/endpoints/ResourceBodyEndpoint.java,158,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/endpoints/ResourceHeaderEndpoint.java,120,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/endpoints/ResourceQueryEndpoint.java,118,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/endpoints/TokenEndpoint.java,135,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/server/AbstractJettyServerTest.java,84,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/server/ExampleServlet.java,56,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/server/ResourceServlet.java,58,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/server/ServerTest.java,37,0,0
ffeedcd1cfeb42db21c2c6fa0e18c5b5957cc6e2,16,1766,0,1766,oauth-2.0/oauth2-resourceserver/src/main/java/org/apache/amber/oauth2/rs/extractor/BodyTokenExtractor.java,45,0,0,16,0,16,1,1,0.0,1,7,3.493169931159259,0,19,11
,,,,,oauth-2.0/oauth2-resourceserver/src/main/java/org/apache/amber/oauth2/rs/extractor/HeaderTokenExtractor.java,51,0,0
,,,,,oauth-2.0/oauth2-resourceserver/src/main/java/org/apache/amber/oauth2/rs/extractor/QueryTokenExtractor.java,45,0,0
,,,,,oauth-2.0/oauth2-resourceserver/src/main/java/org/apache/amber/oauth2/rs/extractor/TokenExtractor.java,37,0,0
,,,,,oauth-2.0/oauth2-resourceserver/src/main/java/org/apache/amber/oauth2/rs/request/OAuthAccessResourceRequest.java,148,0,0
,,,,,oauth-2.0/oauth2-resourceserver/src/main/java/org/apache/amber/oauth2/rs/response/OAuthRSResponse.java,44,0,0
,,,,,oauth-2.0/oauth2-resourceserver/src/main/java/org/apache/amber/oauth2/rs/validator/BodyOAuthValidator.java,88,0,0
,,,,,oauth-2.0/oauth2-resourceserver/src/main/java/org/apache/amber/oauth2/rs/validator/HeaderOAuthValidator.java,79,0,0
,,,,,oauth-2.0/oauth2-resourceserver/src/main/java/org/apache/amber/oauth2/rs/validator/QueryOAuthValidator.java,68,0,0
,,,,,oauth-2.0/oauth2-resourceserver/src/test/java/org/apache/amber/oauth2/rs/OAuthAccessResourceRequestTest.java,537,0,0
,,,,,oauth-2.0/oauth2-resourceserver/src/test/java/org/apache/amber/oauth2/rs/extractor/BodyTokenExtractorTest.java,66,0,0
,,,,,oauth-2.0/oauth2-resourceserver/src/test/java/org/apache/amber/oauth2/rs/extractor/HeaderTokenExtractorTest.java,66,0,0
,,,,,oauth-2.0/oauth2-resourceserver/src/test/java/org/apache/amber/oauth2/rs/extractor/QueryTokenExtractorTest.java,69,0,0
,,,,,oauth-2.0/oauth2-resourceserver/src/test/java/org/apache/amber/oauth2/rs/validator/BodyOAuthValidatorTest.java,169,0,0
,,,,,oauth-2.0/oauth2-resourceserver/src/test/java/org/apache/amber/oauth2/rs/validator/HeaderOAuthValidatorTest.java,134,0,0
,,,,,oauth-2.0/oauth2-resourceserver/src/test/java/org/apache/amber/oauth2/rs/validator/QueryOAuthValidatorTest.java,120,0,0
e82572a5d6ab00bc044b9ff300811052de830674,5,373,0,373,oauth-2.0/oauth2-rs-filter/src/main/java/org/apache/amber/oauth2/rsfilter/OAuthClient.java,32,0,0,5,0,5,1,1,0.0,1,1,1.9748730985061989,0,20,12
,,,,,oauth-2.0/oauth2-rs-filter/src/main/java/org/apache/amber/oauth2/rsfilter/OAuthDecision.java,39,0,0
,,,,,oauth-2.0/oauth2-rs-filter/src/main/java/org/apache/amber/oauth2/rsfilter/OAuthFilter.java,180,0,0
,,,,,oauth-2.0/oauth2-rs-filter/src/main/java/org/apache/amber/oauth2/rsfilter/OAuthRSProvider.java,39,0,0
,,,,,oauth-2.0/oauth2-rs-filter/src/main/java/org/apache/amber/oauth2/rsfilter/OAuthUtils.java,83,0,0
3c6dbb6b6aa6139b05c819bb1dc3fb76984c5f73,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,21,13
2b1e76284b6870725ec61b5ca5947ddb538b441c,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,22,14
138ffbeeee3893013f22c3be35892bec5ac0a36a,1,11,1,10,spec-api/src/main/java/org/apache/amber/OAuthResponse.java,11,1,19,0,0,0,3,4,423.0,1,1,0.0,19,23,0
59badd8494bb763c9ec297eba71fbe786e0c2a52,1,9,14,5,oauth-2.0/oauth2-rs-filter/src/main/java/org/apache/amber/oauth2/rsfilter/OAuthFilter.java,9,14,117,0,0,0,1,2,224.0,1,1,0.0,117,24,1
ac83e587c27bdd88ae1c1ee078c5cdd1e0c7d5a5,1,7,1,6,oauth-2.0/oauth2-rs-filter/src/main/java/org/apache/amber/oauth2/rsfilter/OAuthFilter.java,7,1,112,0,0,0,1,3,31.0,1,1,0.0,112,25,1
1aa5db5a4986986e2f3ddad6104c7b4d867f5d71,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,26,0
9aaa3506099318a07ae73aca2eae51587574f3d2,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,27,1
980364c075c7b91e3caebde283138e877a57a40f,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,28,2
795b80f9ac75724729d3c58b96c4622c2238af9c,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,23,0
baf046e40ba3c57dc828174f588fcfe21f1b6e74,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0
aee65dd8bf296cf926e0719a25dde4b2ddf7fa73,19,503,167,336,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/request/OAuthRequest.java,14,3,55,5,0,5,1,2,378.0,1,15,3.6562816196473458,919,1,1
,,,,,oauth-2.0/oauth2-client-demo/src/main/java/org/apache/amber/oauth2/client/demo/controller/RegistrationController.java,1,1,62
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/exception/OAuthRuntimeException.java,42,0,0
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/utils/OAuthUtils.java,49,20,309
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/validators/AbstractValidator.java,10,9,85
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/validators/OAuthValidator.java,7,7,11
,,,,,oauth-2.0/oauth2-dynamicreg-client/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/client/OAuthRegistrationClient.java,1,1,24
,,,,,oauth-2.0/oauth2-dynamicreg-client/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/client/request/OAuthClientRegistrationRequest.java,15,8,38
,,,,,oauth-2.0/oauth2-dynamicreg-common/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/common/OAuthRegistration.java,5,5,29
,,,,,oauth-2.0/oauth2-dynamicreg-server/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/server/request/JSONHttpServletRequestWrapper.java,122,0,0
,,,,,oauth-2.0/oauth2-dynamicreg-server/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/server/request/OAuthServerRegistrationRequest.java,13,25,65
,,,,,oauth-2.0/oauth2-dynamicreg-server/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/server/validator/PullValidator.java,0,39,9
,,,,,oauth-2.0/oauth2-dynamicreg-server/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/server/validator/PushPullValidator.java,84,0,0
,,,,,oauth-2.0/oauth2-dynamicreg-server/src/main/java/org/apache/amber/oauth2/ext/dynamicreg/server/validator/PushValidator.java,0,40,11
,,,,,oauth-2.0/oauth2-dynamicreg-server/src/test/java/org/apache/amber/oauth2/ext/dynamicreg/server/request/OAuthServerRegistrationRequestTest.java,84,0,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/ClientRegistrationTest.java,3,3,46
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/endpoints/RegistrationEndpoint.java,6,5,46
,,,,,oauth-2.0/oauth2-resourceserver/src/test/java/org/apache/amber/oauth2/rs/validator/BodyOAuthValidatorTest.java,1,1,129
,,,,,oauth-2.0/oauth2-test-utils/src/main/java/org/apache/amber/oauth2/utils/test/FileUtils.java,46,0,0
e7b6e759b9469a16d03a320f234f6278ffaaaeec,2,8,5,3,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/request/OAuthAuthzRequest.java,4,1,31,0,0,0,1,2,363.0,1,2,0.961236604722876,46,2,0
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/exception/OAuthRuntimeException.java,4,4,15
37524c99be12673c1f097af99fcca0c8b2e85748,5,70,2,68,oauth-2.0/oauth2-client/src/main/java/org/apache/amber/oauth2/client/response/GitHubTokenResponse.java,8,0,30,2,0,2,1,2,372.0,1,2,1.8832951961986568,89,3,1
,,,,,oauth-2.0/oauth2-client/src/main/java/org/apache/amber/oauth2/client/response/OAuthAccessTokenResponse.java,3,0,17
,,,,,oauth-2.0/oauth2-client/src/main/java/org/apache/amber/oauth2/client/response/OAuthJSONAccessTokenResponse.java,7,2,42
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/token/BasicOAuthToken.java,37,0,0
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/token/OAuthToken.java,15,0,0
b290560958c18d4a629f19e070b23d2d73cc2aa5,3,0,177,177,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/server/AbstractJettyServerTest.java,0,84,44,0,0,0,2,2,621.0,1,1,1.5076263767671056,76,4,2
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/server/ExampleServlet.java,0,56,25
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/server/ServerTest.java,0,37,7
992bef616f448bb0e610d40145a340677e221f53,1,12,0,12,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/token/BasicOAuthToken.java,12,0,27,0,0,0,1,2,0.0,1,1,0.0,27,5,3
cafe252cb1c326f21939732b5c927cb03a15b85e,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,6,0
f2babb051954348a941363e7f89036628d974aac,7,517,0,517,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/domain/client/BasicClientInfo.java,175,0,0,7,0,7,1,1,0.0,1,3,2.5260619370275146,0,7,1
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/domain/client/BasicClientInfoBuilder.java,82,0,0
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/domain/client/ClientInfo.java,46,0,0
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/domain/credentials/BasicCredentials.java,105,0,0
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/domain/credentials/BasicCredentialsBuilder.java,41,0,0
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/domain/credentials/Credentials.java,24,0,0
,,,,,oauth-2.0/oauth2-common/src/test/java/org/apache/amber/oauth2/common/domain/BasicClientInfoBuilderTest.java,44,0,0
4058de469b444b1f3aa9996e2b6d1317a6d18d5d,3,26,17,9,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/domain/client/BasicClientInfo.java,19,17,123,0,0,0,1,2,0.0,1,1,0.7814521843216314,179,8,2
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/domain/client/BasicClientInfoBuilder.java,5,0,45
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/domain/client/ClientInfo.java,2,0,11
cc19363fdcc62aa051745905bc024d7be508dbec,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,9,0
28a4aa304d504151a47e09d7caa908be6c8d1441,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,10,1
1a668567f61603aef5c074a486a381491972a5d3,4,32,8,24,oauth-2.0/oauth2-client/src/main/java/org/apache/amber/oauth2/client/HttpClient.java,5,0,14,0,0,0,2,2,972.0,1,2,1.6999682063076746,176,11,0
,,,,,oauth-2.0/oauth2-client/src/main/java/org/apache/amber/oauth2/client/OAuthClient.java,5,1,29
,,,,,oauth-2.0/oauth2-client/src/main/java/org/apache/amber/oauth2/client/URLConnectionClient.java,6,1,66
,,,,,oauth-2.0/oauth2-httpclient4/src/main/java/org/apache/amber/oauth2/httpclient4/HttpClient4.java,16,6,67
cb3b5a284270f30ee618baa8e981338dfcf0c22e,2,9,7,2,oauth-2.0/oauth2-resourceserver/src/main/java/org/apache/amber/oauth2/rs/request/OAuthAccessResourceRequest.java,3,1,97,0,0,0,2,2,972.0,1,2,0.8112781244591328,520,12,1
,,,,,oauth-2.0/oauth2-resourceserver/src/test/java/org/apache/amber/oauth2/rs/OAuthAccessResourceRequestTest.java,6,6,423
9565bb8233c12a94f9cf7d6ae60f53e13cc633a7,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,29,0
cf2b24c2e8235886ce2111028f78b9b17e78510a,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,30,1
a423244f4b3bf2f3d22051e749986568693598c3,3,53,6,47,oauth-2.0/oauth2-client/src/main/java/org/apache/amber/oauth2/client/OAuthClient.java,15,3,32,0,0,0,2,3,696.0,1,3,1.5748595740866795,233,13,0
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/AccessTokenTestAuthCodeTest.java,21,2,107
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/endpoints/TokenEndpoint.java,17,1,94
4c76c26aecb6eb636a0d5bf5d6be81a74b34fd72,6,26,8,18,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/response/OAuthASResponse.java,5,0,68,0,0,0,1,2,1056.0,1,5,2.0835837138351367,267,31,0
,,,,,oauth-2.0/oauth2-authzserver/src/test/java/org/apache/amber/oauth2/as/response/OAuthASResponseTest.java,4,6,88
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/OAuth.java,2,0,42
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/message/types/GrantType.java,2,0,16
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/message/types/ResponseType.java,1,0,14
,,,,,oauth-2.0/oauth2-common/src/main/java/org/apache/amber/oauth2/common/parameters/QueryParameterApplier.java,12,2,39
9d6fd7f9d12032f20f5a8c1cd7a986785d0afdd8,4,2,148,146,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/request/OAuthAuthzRequest.java,0,2,34,0,0,0,1,3,901.0,1,4,1.2673031155949344,159,32,1
,,,,,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/validator/CodeTokenValidator.java,0,58,24
,,,,,oauth-2.0/oauth2-authzserver/src/test/java/org/apache/amber/oauth2/as/validator/CodeTokenValidatorTest.java,0,84,41
,,,,,oauth-2.0/oauth2-integration-tests/src/test/java/org/apache/amber/oauth2/integration/endpoints/AuthzEndpoint.java,2,4,60
629a4f9d903185a703aef2ef7e9b5a6b85768e78,2,0,21,21,oauth-2.0/oauth2-authzserver/src/main/java/org/apache/amber/oauth2/as/validator/CodeValidator.java,0,1,24,0,0,0,1,2,1058.0,1,2,0.2761954276479391,654,33,2
,,,,,oauth-2.0/oauth2-authzserver/src/test/java/org/apache/amber/oauth2/as/OAuthRequestTest.java,0,20,630
970f31734146755882101821947b7976d0fe93ce,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,210,0
cd2c76d635a466e43f83fbb755ecc236a27c9d57,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,211,1
1699c1e01242c1af543b86ff11e191f7dd3ef292,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,212,2
6f375baf4ebe9020fe367206229e84271e4b22b1,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,213,3
0988421d197506679d71f8dba7171b534a923542,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,214,4
8e5ec69667b2f25cf1fda6b1c70de1d6b79d1885,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,215,5
c47aa7e8561d8ca850d7fe8bd44ae96d1c77223c,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,216,6
2114b5b9999e368403b47044d521691f3006e587,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,217,7
c97d22dd76ac593f1125e4ac1f3ba95ed51adb14,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,218,8
97169c148ffd17faa3bfa7ba2d4f9c3a33bce7a9,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,219,9
641fcb7dbafa831f58481dab2a9d5acc011361b4,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,220,10
0f2e8018a2680669996e1f14200179584658d5b6,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,221,11
75a8483832102849ce46c8d1dbf4fc76f1ad18c9,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,222,12
3a7559221e20aa00a01dedd6df8271d29d0c2a64,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,223,13
df5c0a9e9fb3df4a91f58c4765da62d7310a4f71,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,224,14
