NMF,NAD,CFC,NCC,NMC,a2a
2,2,48,1196,26,98.08510638
10,8,24,1064,16,96.38554217
1,0,0,0,0,100
4,2,22,1864,9,98.46449136
1,1,19,738,6,99.62121212
1,0,0,7,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,1,37,0,99.81132075
13,0,7,617,11,93.97089397
2,0,0,0,0,100
3,0,5,266,2,100
0,0,0,0,0,100
16,0,59,437,14,91.62679426
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
26,1,49,2047,20,84.79809976
13,1,47,1164,15,91.35021097
1,1,1,35,1,99.609375
4,0,11,902,5,93.95833333
0,0,0,0,0,100
0,0,0,0,0,100
59,30,328,10773,243,80.90551181
0,0,0,0,0,100
4,0,1,12,1,97.83693844
0,0,0,0,0,100
1,0,0,3,0,100
6,1,13,491,2,98.4399376
5,0,1,6,1,98.28393136
2,0,0,0,0,100
2,1,4,385,2,97.32888147
16,0,74,4389,24,94.83394834
0,0,0,0,0,100
12,0,36,488,23,97.68339768
13,3,22,1082,18,93.11531842
5,2,38,1745,7,99.23430322
3,0,3,12,2,100
0,0,0,0,0,100
3,0,0,13,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
20,2,39,1968,14,93.9628483
1,0,5,169,0,100
10,0,10,333,5,98.90282132
9,1,12,859,2,98.59375
1,0,0,33,0,100
6,0,1,188,0,97.16088328
3,0,0,13,0,100
11,0,2,43,0,96.41744548
0,0,0,0,0,100
5,0,3,265,3,100
1,0,0,0,0,100
4,0,2,50,2,100
1,0,0,0,0,100
1,0,1,61,1,100
1,0,0,0,0,100
12,0,30,1014,8,96.79487179
4,0,0,25,0,100
6,3,4,476,4,92.02898551
56,0,772,40698,331,70.11278195
1,0,0,0,0,100
9,1,175,5063,70,98.57142857
1,0,0,16,0,100
4,0,8,189,3,100
1,0,0,5,0,100
11,0,5,199,4,91.97324415
4,0,39,1023,12,100
1,0,0,4,0,100
2,0,1,49,1,100
1,0,0,0,0,100
6,0,11,536,6,100
0,0,0,0,0,100
11,4,84,2319,31,88.01169591
1,0,0,0,0,100
0,0,0,0,0,100
2,0,0,0,0,100
1,0,0,8,0,100
1,0,0,8,0,100
2,0,10,555,8,93.31395349
1,0,0,28,0,100
2,1,17,1207,9,91.34078212
1,0,0,25,0,100
5,0,1,53,1,100
1,0,0,0,0,100
10,2,49,2355,24,98.98989899
1,0,4,78,4,100
1,0,1,12,0,100
10,1,16,578,9,91.42857143
0,0,0,0,0,100
0,0,0,0,0,100
1,0,1,41,0,100
11,0,0,173,2,100
0,0,0,0,0,100
1,0,0,13,0,100
0,0,0,0,0,100
1,0,0,0,0,100
4,0,6,227,1,100
1,0,5,120,1,100
2,0,0,14,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,6,99,1,100
4,0,0,0,0,100
3,0,2,38,0,100
0,0,0,0,0,100
0,0,0,0,0,100
10,0,12,401,9,95.34883721
0,0,0,0,0,100
0,0,0,0,0,100
7,0,8,177,7,92.78996865
0,0,0,0,0,100
2,0,28,1019,17,95.22292994
2,0,0,0,0,100
0,0,0,0,0,100
6,0,11,359,3,100
1,0,1,17,1,100
1,0,1,32,0,100
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
10,0,8,192,1,90.14925373
1,0,0,0,0,100
6,0,0,0,0,98.84393064
10,0,1,6,1,87.1641791
0,0,0,0,0,100
6,0,1,16,0,98.7654321
1,0,0,9,0,100
5,0,1,71,0,100
2,0,2,72,0,100
0,0,0,0,0,100
2,0,2,80,2,100
2,0,5,69,3,100
5,0,4,178,1,100
1,0,0,37,0,100
30,11,167,6258,93,80.06644518
0,0,0,0,0,100
0,0,0,0,0,100
15,2,48,2102,25,84.66076696
1,0,0,0,0,100
2,0,2,27,0,100
4,0,0,24,0,100
2,2,45,1698,24,98.7654321
3,0,0,0,0,100
0,0,0,0,0,100
2,0,1,26,1,100
1,0,0,6,0,100
1,0,10,258,2,100
2,0,3,522,0,100
1,0,0,25,0,100
1,0,0,0,0,100
2,0,0,29,0,100
3,0,5,32,3,100
1,0,3,106,2,100
1,0,0,0,0,100
1,0,0,40,1,100
1,0,0,0,0,100
12,1,16,726,6,95.94272076
1,0,0,0,0,100
1,0,1,12,0,100
3,0,1,89,0,98.11320755
3,0,0,30,0,98.11320755
3,0,0,14,0,100
1,0,0,14,0,100
1,0,5,156,1,100
0,0,0,0,0,100
0,0,0,0,0,100
35,0,9,230,1,100
1,0,0,56,0,99.29742389
20,0,10,376,10,96.33027523
0,0,0,0,0,100
0,0,0,0,0,100
1,0,3,72,0,100
1,0,0,7,0,100
0,0,0,0,0,100
1,0,10,192,1,100
1,0,6,22,1,100
0,0,0,0,0,100
6,0,45,1536,22,95.92326139
0,0,0,0,0,100
1,0,0,53,0,98.96907216
1,0,3,155,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
8,3,6,212,6,95.71788413
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
5,2,20,840,10,98.54014599
0,0,0,0,0,100
1,0,3,225,1,100
0,0,0,0,0,100
0,0,0,0,0,100
4,1,57,1790,39,97.77777778
15,6,43,991,24,92.39631336
3,0,0,111,0,99.13793103
1,0,0,11,0,100
0,0,0,0,0,100
0,0,0,0,0,100
7,0,17,718,6,97.9638009
4,1,1,110,1,97.9638009
1,0,0,11,0,97.97752809
1,0,0,33,1,100
0,0,0,0,0,100
1,0,0,5,0,100
0,0,0,0,0,100
1,0,0,16,0,100
1,0,25,1130,8,98.35294118
0,0,0,0,0,100
6,0,0,158,0,100
0,0,0,0,0,100
7,6,90,4461,36,95.61200924
1,0,0,0,0,100
0,0,0,0,0,100
10,2,71,2800,37,98.0349345
0,0,0,0,0,100
2,0,0,10,0,100
1,0,0,0,0,100
4,1,12,428,3,99.14346895
0,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
1,0,1,27,0,100
0,0,0,0,0,100
4,0,0,18,0,100
1,0,5,125,1,100
1,0,0,0,0,100
1,0,0,0,0,100
9,4,101,4236,46,88.93617021
0,0,0,0,0,100
13,0,0,0,0,100
0,0,0,0,0,100
1,0,0,2,0,100
2,0,1,26,0,100
0,0,0,0,0,100
2,0,0,0,0,100
0,0,0,0,0,100
23,1,6,195,6,95.76271186
0,0,0,0,0,100
11,0,0,109,0,95.98308668
13,0,0,0,0,100
0,0,0,0,0,100
104,0,499,20005,798,15.73498965
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
7,0,41,1240,5,98.98785425
6,6,25,1348,12,96.64031621
8,4,111,4523,48,95.40229885
16,0,10,244,2,96.74952199
2,0,0,26,0,100
1,0,0,30,0,99.42196532
0,0,0,0,0,100
2,0,3,63,0,100
1,1,0,0,0,99.6124031
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
5,0,7,381,2,99.22178988
2,0,14,536,3,100
0,0,0,0,0,100
13,0,9,196,3,98.6381323
4,0,7,251,3,100
1,0,0,0,0,100
1,0,1,41,0,100
3,0,1,144,2,96.77419355
0,0,0,0,0,100
2,0,6,408,2,100
1,0,0,0,0,100
8,0,0,26,0,97.76536313
2,0,0,6,0,100
6,0,4,103,4,100
2,0,1,26,1,100
22,13,197,10871,107,92.89617486
0,0,0,0,0,100
1,0,1,27,0,100
5,0,1,54,3,100
32,16,69,3765,54,87.5
2,0,1,36,0,100
6,2,9,601,6,97.52186589
0,0,0,0,0,100
1,0,0,15,0,100
5,0,0,31,0,100
0,0,0,0,0,100
5,0,38,2032,27,97.62611276
5,0,30,1357,14,98.78787879
0,0,0,0,0,100
10,1,80,3330,37,96.89349112
5,4,0,0,0,98.83040936
1,0,0,13,0,100
36,14,212,8684,111,94.06657019
1,1,0,0,0,99.71590909
0,0,0,0,0,100
36,1,14,438,6,97.21448468
8,4,14,1059,10,97.16981132
3,0,1,20,0,100
2,0,0,27,0,100
7,0,10,179,0,100
15,0,71,2800,42,98.4
8,5,3,811,5,96.11528822
6,0,10,664,8,97.99764429
1,0,0,2,0,100
10,7,156,5682,59,94.11764706
0,0,0,0,0,100
3,0,7,344,2,100
1,0,4,102,0,100
2,0,2,69,0,100
2,0,1,58,0,100
1,0,0,4,0,100
1,0,0,10,0,100
2,0,0,3,0,100
1,0,0,14,0,100
8,0,13,1342,5,97.52781211
1,1,6,162,6,97.76674938
2,0,1,23,1,100
14,0,38,3593,14,92.67707083
1,1,0,0,0,99.76635514
1,0,0,94,0,100
0,0,0,0,0,100
1,0,0,14,0,100
8,1,77,3423,30,96.59224442
2,0,1,38,1,100
1,1,4,107,2,99.64705882
1,0,0,0,0,100
1,1,2,72,1,99.29824561
2,0,0,11,0,100
1,0,0,0,0,100
1,0,0,5,0,100
1,0,0,8,0,100
1,0,0,0,0,100
3,0,1,353,0,95.81795818
3,2,6,182,3,95.98393574
2,0,2,32,0,100
2,1,14,503,7,99.72527473
24,24,324,11753,153,89.89037759
1,0,0,0,0,100
2,0,3,55,2,100
0,0,0,0,0,100
1,0,0,0,0,100
8,1,109,3354,60,99.78118162
1,0,0,11,0,97.28317659
1,0,0,3,0,100
23,1,9,615,6,99.7
4,3,0,26,0,96.566077
1,0,0,8,0,100
2,0,1,14,1,99.56474429
6,0,9,836,9,94.54354669
1,0,0,9,0,100
1,0,1,29,1,100
5,1,0,0,0,99.6969697
10,1,23,669,11,95.58067831
1,1,0,0,0,99.78991597
4,2,3,190,2,99.47643979
4,0,3,190,2,99.47643979
1,0,2,67,0,100
2,0,11,252,2,93.3106576
4,0,2,9,0,100
1,0,0,0,0,100
1,0,0,6,0,100
5,0,0,60,0,100
5,0,0,60,0,100
1,0,14,1298,2,95.60185185
1,0,0,0,0,100
2,0,6,131,1,100
1,0,1,32,0,100
1,0,4,299,1,99.45115258
1,0,0,0,0,100
1,0,4,59,1,100
0,0,0,0,0,100
6,0,3,10,1,95.34342258
4,0,0,56,0,100
4,1,16,946,6,99.3872549
0,0,0,0,0,100
2,1,16,438,9,99.51515152
1,0,1,3,0,100
2,0,1,31,1,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,1,42,0,100
1,0,0,0,0,100
0,0,0,0,0,100
10,5,83,3679,33,97.88732394
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,3,50,0,100
0,0,0,0,0,100
26,6,3,347,19,92.87257019
0,0,0,0,0,100
6,4,52,2601,38,98.78172589
1,0,0,15,0,100
1,0,1,19,0,100
34,0,3,190,4,98.6721144
1,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
14,9,32,2090,16,96.35995956
7,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
4,0,0,0,1,100
0,0,0,0,0,100
0,0,0,0,0,100
6,0,3,375,7,99.90138067
5,0,4,96,4,100
9,0,4,273,4,97.06744868
10,9,138,5650,68,97.91073124
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,0,16,0,100
1,0,1,60,1,99.53660797
5,0,2,118,1,100
0,0,0,0,0,100
4,0,2,73,2,98.5046729
2,0,0,0,0,100
1,0,6,214,0,100
0,0,0,0,0,100
11,0,7,1,7,97.34848485
10,1,143,5327,45,97.12962963
0,0,0,0,0,100
1,0,0,8,0,100
0,0,0,0,0,100
2,0,1,22,1,100
7,0,6,293,3,98.92761394
2,0,0,118,1,100
8,0,10,702,1,95.84487535
0,0,0,0,0,100
1,1,10,286,9,99.61352657
2,0,0,16,0,100
0,0,0,0,0,100
4,0,2,401,2,98.74517375
1,0,0,6,0,100
4,3,26,1561,13,98.37631328
1,0,0,9,0,100
0,0,0,0,0,100
0,0,0,0,0,100
11,5,69,3315,25,98.50746269
0,0,0,0,0,100
0,0,0,0,0,100
3,0,22,864,3,100
0,0,0,0,0,100
29,5,229,8316,112,93.4678194
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,1,38,0,100
2,0,0,0,0,100
1,0,2,74,0,100
0,0,0,0,0,100
15,6,89,2973,57,97.72502473
15,0,89,2973,57,97.72502473
0,0,0,0,0,100
15,6,89,2973,57,97.72502473
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,3,0,100
1,0,0,2,0,100
26,8,97,3456,39,95.11952191
1,0,1,21,0,100
3,0,0,37,0,100
12,0,7,19,7,97.18875502
7,0,7,49,7,97.22222222
1,0,0,2,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
8,0,16,1005,6,99.60356789
1,0,0,6,0,100
1,0,1,82,0,100
1,1,14,321,13,99.80237154
31,0,12,2028,4,97.54178958
19,3,43,1973,19,95.29411765
17,1,3,161,1,99.83221477
2,0,15,154,2,100
1,0,0,14,0,100
23,0,21,991,6,96.81697613
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,10,0,100
11,0,16,865,2,96.5973535
1,1,2,91,2,99.15014164
0,0,0,0,0,100
0,0,0,0,0,100
25,1,83,5662,43,92.41316271
0,0,0,0,0,100
4,0,3,79,2,100
3,0,0,10,0,100
0,0,0,0,0,100
13,2,93,2947,40,95.99627561
6,0,1,52,1,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,5,178,5,100
19,4,37,1421,16,98.46449136
3,3,0,0,0,99.42748092
14,0,0,0,0,100
1,0,0,9,0,100
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,3,407,1,98.01886792
1,0,0,34,0,100
5,0,8,51,2,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
7,0,2,41,1,100
0,0,0,0,0,100
0,0,0,0,0,100
8,0,0,18,0,100
73,0,1,87,1,98.11676083
1,0,0,7,0,100
2,0,0,14,0,100
2,0,0,14,0,100
0,0,0,0,0,100
1,0,0,11,0,100
11,0,0,270,1,99.71264368
4,3,59,2423,27,99.33269781
0,0,0,0,0,100
2,0,2,61,0,100
1,0,0,4,0,100
1,0,0,8,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
4,0,4,14,3,98.67298578
1,0,0,3,0,100
1,0,0,2,0,100
2,0,4,107,2,100
6,0,0,14,0,100
0,0,0,0,0,100
21,10,86,4357,49,94.53197405
21,0,86,4357,49,94.53197405
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,1,117,0,100
1,0,0,0,0,100
1,0,0,7,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,50,0,100
2,0,0,1,0,100
3,0,0,28,0,100
11,11,281,8455,149,97.68303985
2,2,38,1020,21,99.54873646
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
13,0,49,1385,34,99.0942029
1,0,10,355,7,100
66,22,100,7741,63,90.73294019
18,9,257,7666,126,90.42471042
0,0,0,0,0,100
0,0,0,0,0,100
3,0,0,104,0,96.43134213
4,0,7,164,0,100
3,0,0,1,0,100
2,0,1,53,1,100
1,0,1,30,0,100
7,0,3,264,1,100
1,1,1,91,1,99.68479117
1,0,16,405,2,100
1,0,1,117,0,100
1,0,1,67,0,100
1,0,1,117,0,100
0,0,0,0,0,100
0,0,0,0,0,100
9,7,91,4547,27,98.37209302
3,0,0,6,0,100
1,0,1,1,0,100
0,0,0,0,0,100
5,0,27,1121,5,100
1,0,0,0,0,100
2,0,8,175,3,100
2,1,0,180,0,99.38366718
1,0,0,0,0,100
1,0,0,0,0,100
8,0,2,138,0,100
0,0,0,0,0,100
4,1,13,266,15,98.99224806
4,0,2,6,2,96.4360587
0,0,0,0,0,100
3,0,0,1,1,100
0,0,0,0,0,100
0,0,0,0,0,100
106,100,3129,111783,1144,87.42482231
8,7,228,9507,109,96.7413442
8,0,13,301,5,99.56521739
114,0,3358,121401,1254,82.99120235
8,7,228,9507,109,95.57399723
0,0,0,0,0,100
1,0,4,85,1,100
1,0,0,6,0,100
1,0,3,79,0,100
1,0,1,18,0,100
9,0,3,142,2,99.7730711
1,0,0,14,0,100
1,0,0,9,0,100
2,0,0,59,0,99.77324263
1,0,0,5,0,100
2,1,1,61,3,96.5379494
1,0,0,0,0,100
1,0,0,25,0,100
3,0,66,2321,19,99.28571429
1,0,0,2,0,100
1,1,21,1031,4,97.49715586
1,0,0,6,0,100
1,0,1,23,0,100
1,0,0,27,0,100
1,0,2,76,0,100
6,5,7,476,6,99.34924078
1,0,0,0,0,100
1,0,0,0,0,100
1,0,0,14,0,100
4,0,0,0,0,100
1,0,3,70,1,100
1,0,1,6,0,100
1,0,0,74,0,100
2,1,26,1146,15,99.78378378
2,2,8,574,4,99.7301673
0,0,0,0,0,100
1,0,2,84,0,100
2,0,0,26,0,100
2,0,1,50,0,100
2,0,0,3,0,100
1,1,1,300,1,99.40891994
1,0,0,10,0,100
2,0,0,21,0,100
1,0,0,5,0,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,0,64,0,100
0,0,0,0,0,100
5,0,4,128,0,100
7,0,1,39,0,100
0,0,0,0,0,100
1,0,0,8,0,100
2,0,1,54,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,1,16,0,100
0,0,0,0,0,100
1,0,0,67,0,100
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,1,1,151,1,99.78575254
1,0,1,73,1,100
1,1,2,226,2,99.73276323
2,0,0,4,0,100
2,0,0,0,0,100
0,0,0,0,0,100
1,0,0,9,0,100
4,0,6,219,0,97.68692846
