8ea80200cea6c84be44d383c1a6cd04ec52e36b9,HAMA-801,Bug,Snappy fails on Mac OS with JDK 1.7,bsp core,Major,100,,,,,,,,
ed1adc7dc0416cc2403b35dae84d5757ba05a0b6,/,/,    [maven-release-plugin] prepare for next development iteration,/,/,100,,,,,,,,
7292b60d6dc204109b66607e426495288a62d8b8,/,/,    [maven-release-plugin] prepare release 0.6.3-RC1,/,/,100,,,,,,,,
7c0b8897f9755f03f7c34edd2d0e1f715d6f40ec,/,/,    add keys,/,/,100,,,,,,,,
edfb4b1575c4eeb7a0a2c0b92f0e987d2448ec1f,/,/,    Minor change.,/,/,100,,,,,,,,
136b33425ba70e19878b1f8d00c745489fa64d54,HAMA-587,Improvement,Synchronization Client should provide API&apos;s to store and retrieve information among peers and BSPMaster,bsp core,Major,100,,,,,,,,
c96d4d706e8a3e58d4b192b9ce60034ddd7214e2,HAMA-749,Improvement,Build for C++ Pipes,pipes,Major,100,,,,,,,,
1e953f236485e1e4caa0f12b7536efc823792f8e,HAMA-795,New Feature,Implement Autoencoder based on NeuralNetwork,machine learning,Major,100,,,,,,,,
c7ddbcb317cf13e7ac1b8395058f3ff7c07cccad,HAMA-798,Test,Fix TestIPC unit tests,,Major,99.69775475,,,,,,,,
736e6c1ab2f64d5fd4f3fb3142999595cadbad2c,HAMA-795,New Feature,Implement Autoencoder based on NeuralNetwork,machine learning,Major,95.20639148,,,,,,,,
fe8bef8bb06196b67e352ee7542565ad9f3851a5,/,/,    Fixed wrong Log package (com.sun) in BSPJob,/,/,100,,,,,,,,
b31f2a9dd825c062657cce207419ff7dd9eed0e0,HAMA-796,Improvement,Add Vector multiply Matrix for DoubleVector as well as DenseDoubleVector,math,Major,100,,,,,,,,
fe53eb864ae7234eda4633ed959ec4aba1b2c2a0,HAMA-767,New Feature,[GSoC 2013] Vertex addition and removal,graph,Major,99.77365324,,,,,,,,
588f69d47c95327251487a61f7e0bd6e1c2e32d5,HAMA-742,Sub-task,Implement of Hama RPC ,,Major,97.55409219,,,,,,,,
43fff765517f8fd92256a135baca1d7aa11c626d,HAMA-770,Improvement,Use a unified model to represent linear regression  logistic regression  MLP  autoencoder  and deepNets,machine learning,Major,98.40716775,,,,,,,,
48a92c2338ef1aa11ed34c19d29900d2815eb183,HAMA-792,Task,Add testing dataset for ml,machine learning,Major,100,,,,,,,,
136908bad913ca76d142fbad042b5b1521e68a3b,HAMA-790,Sub-task,Create a unit test for the SemiClustering example,test ,Major,100,,,,,,,,
5adf0c14256cbd72ea698b3c0f26d17c52cbb9a5,HAMA-791,Bug,Fix the problem that MultilayerPerceptron fails to learn a good hypothesis sometimes,,Major,100,,,,,,,,
3162be1690bca332748c9e114032614c55bd26ac,HAMA-594,New Feature,Implementation of a Semi-Clustering algorithm  described in Pregel paper.,graph,Major,98.77300613,,,,,,,,
ca2589b03e7dedf44a91796304157e7d14945d62,HAMA-751,Improvement,Set runtime.partitioning to true by default,,Major,100,,,,,,,,
24c5834c63797725b3829289dc22803078c6d716,HAMA-782,Bug,The arguments of DoubleVector.slice(int  int) method will mislead the user,math,Major,100,,,,,,,,
6e59097b8680874c823bb76ff099a03e668590b0,HAMA-780,Bug,New launched child processes by fault tolerance may not be able to contact each other,bsp core,Major,100,,,,,,,,
ea9b45027eabb174f7aa9c43c7ebb110e7f5ffba,/,/,    Remove unnecessary dependency,/,/,100,,,,,,,,
345a12dcdea8e52914a46329c7d76c51bb4343ac,HAMA-772,Bug,When selected KeyValueTextInputFormat  workers get only one value for key,bsp core,Minor,99.89690722,,,,,,,,
e52cb65a6bf461335852f0a6aff67e273cff8aab,/,/,    git-svn-id: https://svn.apache.org/repos/asf/hama/trunk@1502975 13f79535-47bb-0310-9956-ffa450edef68,/,/,100,,,,,,,,
73bd2ab426dca1773a8b32e4bf1711875f700ae6,HAMA-776,Bug,localQueue is set as Send queue in init function of AbstractMessageManager,bsp core,Major,100,,,,,,,,
e67bbc16c60c9f9c5d034cfe28580a6344f8754a,HAMA-777,Bug,FunctionFactory does not work when create IdentityFunction,math,Minor,99.89669421,,,,,,,,
bff70b25de94d61c6713f9152fca88b1a3087d54,HAMA-779,Improvement,Make VerticesInfo configurable,graph,Major,100,,,,,,,,
828a41dc0ab1bfdbbd17d951687f7ac35c42ae11,HAMA-779,Improvement,Make VerticesInfo configurable,graph,Major,100,,,,,,,,
c0d25189a041faa52cf275cd9df52087c90bddd2,HAMA-778,Improvement,Activate the hadoop1 profile as a default,build ,Major,100,,,,,,,,
b85f26f18a0585f0bc2dbfc50e1675d9b33a288f,HAMA-775,Improvement,Disable compression option in hama-default.xml,,Trivial,100,,,,,,,,
0de769bed32ab80359676f964bb0e3e602e31c8c,/,/,    git-svn-id: https://svn.apache.org/repos/asf/hama/trunk@1500607 13f79535-47bb-0310-9956-ffa450edef68,/,/,100,,,,,,,,
45b8f0178bda08e0425bddd46386bcb3c4f95843,HAMA-671,Sub-task,Clean up Maven build scripts,yarn,Major,100,,,,,,,,
e803fdf1775c187dc9ac9074796e8309562d70d0,HAMA-773,Improvement,Matrix/Vector operation does not validate the input argument,math,Major,99.84480083,,,,,,,,
9a4e5d097d4b929f374530dd30400f77b18ececb,HAMA-769,Bug,Intermediate queue&apos;s close method is not called  clean work may be omitted.,bsp core,Minor,100,,,,,,,,
50d39d76d5723d9c11fd85963572a2e7790bf8e8,HAMA-769,Bug,Intermediate queue&apos;s close method is not called  clean work may be omitted.,bsp core,Minor,100,,,,,,,,
fbb55938eea3419e26c872f718b72f28669e444d,/,/,    Determining the count of active vertices,/,/,100,,,,,,,,
a9f3204e7ee1769e86ed04775d2923def6d959a4,/,/,    Update CHANGES.txt,/,/,100,,,,,,,,
23b58a857768bdd8142ba3625adc329328a88d83,/,/,    Update index page,/,/,100,,,,,,,,
a38663673e3ef303816626cb7d850ab6d1b75f14,HAMA-765,Improvement,Add apply method to Vector/Matrix,math,Minor,96.96811291,,,,,,,,
81791bed5f3753b710af043c400f107230c635f6,/,/,    [maven-release-plugin] prepare for next development iteration,/,/,100,,,,,,,,
85a26e265d60b2c9c2f3c811772c2b4a61ce9b6b,/,/,    [maven-release-plugin] prepare release 0.6.2-RC1,/,/,100,,,,,,,,
f2c165d67fe3b2622cfc19f195f7589b6fc3d799,/,/,    git-svn-id: https://svn.apache.org/repos/asf/hama/trunk@1493954 13f79535-47bb-0310-9956-ffa450edef68,/,/,100,,,,,,,,
4543e49606a6c69a668b3970628618d13a1fae33,/,/,    rearrange team list (in alphabetical order),/,/,100,,,,,,,,
e94812572d74db6506e8fea3eae18ba1cf813aca,/,/,    Add new committers to team page.,/,/,100,,,,,,,,
87bea081a30846213d2cfb0eae193e02bc26f815,HAMA-761,Improvement,Improvement for GraphJobMessage comparation operation,graph,Major,100,,,,,,,,
a2de4bdc94577c938ad9e7ab02fa91007a0a22fd,HAMA-760,New Feature,Add new features to existing Multi Layer Perceptron,,Major,99.47173798,,,,,,,,
1bad2e973e25e708b5c3b5db167b35cda8686012,HAMA-681,New Feature,Multi Layer Perceptron ,machine learning,Major,96.96,,,,,,,,
054a6cb520b7d21aaee282ed708ab4c8d84a3bdc,HAMA-758,Wish,Send message to non-exist vertex makes the job fail.,graph,Minor,100,,,,,,,,
eb252c890d2edf642b2938eef39a849689808563,HAMA-757,Bug,The partitioning job output should be un-splitable,bsp core,Major,99.62345347,,,,,,,,
295c3c9336635094e53108655e24946d27228283,/,/,    change default java path,/,/,100,,,,,,,,
5ba70c0e36ba60f19fb657e63d25b1d0043a325d,/,/,    getEdges() should not return the null,/,/,100,,,,,,,,
bab63f92fe69977b768b1e995937158973f932b9,HAMA-754,Improvement,PartitioningRunner should write raw records to partition files.,bsp core,Blocker,96.47532729,,,,,,,,
0261c448af03ba3538d38496ec32ea4932523073,HAMA-756,Bug,Timing issue and file merging algorithm in PartitioningRunner make job fail,,Blocker,100,,,,,,,,
e826b31d8c7bfb1499a004d17850e1824fc10e79,HAMA-755,Bug,registerJob of ZKSyncBSPMasterClient makes a useless node in zookeeper,bsp core,Minor,100,,,,,,,,
4fac14fa3f5b262d7cd238e592fc301d1c64a799,/,/,    Mock commit,/,/,100,,,,,,,,
14f9217551915acbdeaaf9c629eb3f8cede0b2fc,/,/,    Fix bug of comma separated input paths,/,/,97.69155206,,,,,,,,
990e8d6c52142932e3a59f52b68d5e431c306c46,/,/,    Add hama artwork,/,/,100,,,,,,,,
40cd500bf2cecdf143804f3bc64772e5598a1928,HAMA-707,Improvement,BSPMessageBundle should be able to encapsulate messages serialized in ByteBuffer,,Major,97.58909853,,,,,,,,
853a7cbb6fd3c49f605e4a5a4986e7d425f4e239,/,/,    Add ignores,/,/,100,,,,,,,,
d3eaf0be61b3a57cdb37c55e7090894d4c88da6b,HAMA-619,New Feature,Hama Pipes,pipes,Major,86.62016487,,,,,,,,
0c7eafaf1eed23b68553e9c9ddd9124499aa9926,HAMA-748,Improvement,Website Skin Update,documentation ,Trivial,100,,,,,,,,
870af56c6c7898fb743efffb50b09b5c6b90ca30,/,/,    Minor website updates,/,/,100,,,,,,,,
572a9f748ab3011c65326ce2cd1f63f49f7764e9,/,/,    Update index page,/,/,100,,,,,,,,
74c45db56b21084d07d15d5ee5286d4d259f58ae,/,/,    [maven-release-plugin] prepare for next development iteration,/,/,100,,,,,,,,
f662cc080d4ec961ab6f279b101c6ee81414fe0b,/,/,    [maven-release-plugin] prepare release 0.6.1-RC1,/,/,100,,,,,,,,
c56029422950c05c1a7b116ea458416547e20634,/,/,    [maven-release-plugin] prepare for next development iteration,/,/,100,,,,,,,,
b25d4a5bc774469d7cdb6b3940e16ffe9044989d,/,/,    [maven-release-plugin] prepare release 0.7.0-SNAPSHOT,/,/,100,,,,,,,,
c4a45d80f63c807ab79c071130d467aede22eac8,HAMA-745,Bug,ListVerticesInfo doesn&apos;t work,,Major,89.16849015,,,,,,,,
63146072a295e4002d0881ea4dff1d0099b9c73c,/,/,    Update Emeritus and Contributor,/,/,100,,,,,,,,
ae850f9b9eea820bddd79e73a1b6bd53c477ddab,/,/,    use tmp instead of users home,/,/,100,,,,,,,,
38b4b43250815fa0647c2ee8d3fd2da1d4a5334f,HAMA-737,New Feature,Add graph output writer,graph,Major,99.78750531,,,,,,,,
e8c78019124afca21281573b6819c7ae9e7af12d,HAMA-740,Improvement,DiskVerticesInfo are slow due to not buffered writes,,Major,100,,,,,,,,
5feb6db63d5f84b1c7a71898c8219090c9dddc4f,/,/,    Update website,/,/,100,,,,,,,,
0aaa0fb1e64050fe1a708b7d7edd24af8ad66e04,HAMA-739,Bug,WritableComparable doesn&apos;t work with IntWritable,graph,Major,100,,,,,,,,
db2aff6bbb94b0a829bfc59716522a65be64809f,HAMA-704,Improvement,Optimization of memory usage during message processing,graph,Critical,100,,,,,,,,
fa6c7e82d706d9e733fd2dac0164f3fcbde86d05,HAMA-704,Improvement,Optimization of memory usage during message processing,graph,Critical,94.28571429,,,,,,,,
97c57b0dd49e5375d4c872eb516db6de47772878,/,/,    fixing build issues on Java6 with type inference  update to guava 13 and start refactoring of vertices and their storage,/,/,99.63541667,,,,,,,,
dc3be7020428c2f08f22d13ffe637b424aca868b,/,/,    improve naming a bit,/,/,100,,,,,,,,
873c47ffcb9aa6cf150982541730953fb1d2625c,HAMA-736,New Feature,Add one pass graph generator,graph,Major,99.68652038,,,,,,,,
ff1bfbd5e55f25c18ed1b97e70a778ea9d62bf11,HAMA-735,Improvement,Tighten the graph API ,graph,Major,95.82366589,,,,,,,,
b49bd88de0f7dbf9ae1b92eb6430d7eb6163f59b,/,/,    Fix minor bug directly.,/,/,100,,,,,,,,
3a04775b6a54a5d160c93e5c8ef7e42804b5e773,HAMA-722,New Feature,Messaging queue should construct sender and receiver queue.,bsp core,Major,93.60986547,,,,,,,,
de21eb1f3ae08a4692fd0e9efbc00b9e82da0d22,/,/,    Updating changelog,/,/,100,,,,,,,,
e4da82482794714d67607737eec4a3b65b771c3f,HAMA-721,Sub-task,A spilling queue with combiner.,bsp core,Major,98.69934967,,,,,,,,
d4ce86d9a1ae8e98feca7c5e26413fd2ff1eee26,HAMA-721,Sub-task,A spilling queue with combiner.,bsp core,Major,99.695586,,,,,,,,
07aa602d3163a68f07d00907c416e76b13fbc0e5,HAMA-731,Bug,Partitioning error in BSPJobClient,,Major,100,,,,,,,,
0c0240f00530aac3471f9c5249de6ea6fbaff1e2,HAMA-572,Sub-task,Improve Java constructs where applicable,,Major,100,,,,,,,,
679479b173ace9ed90063de0441bad0e16d1eda1,HAMA-572,Sub-task,Improve Java constructs where applicable,,Major,100,,,,,,,,
285e73f50786ca541b6caa8659c62ee6796f050f,HAMA-572,Sub-task,Improve Java constructs where applicable,,Major,100,,,,,,,,
35b24a069a221ab13a45f9287d4e9cc5fc162209,HAMA-572,Sub-task,Improve Java constructs where applicable,,Major,100,,,,,,,,
4dcc09146b97130e710347adcf247a72cbe4a7fa,HAMA-730,Bug,Concurrent file access in PartitioningRunner,,Major,100,,,,,,,,
91c2baa9d89a375ffeedde95cb1523d5ffe47029,HAMA-729,Bug,OOM in TestMessages,,Trivial,100,,,,,,,,
c3bbeb3664ccaaf1446d4b9e8913c9f002f64fdb,/,/,    minor change.,/,/,100,,,,,,,,
cf70b26407a5128bcddb4635d767edaee4f27024,/,/,    Quick fix arithmetic exception bug.,/,/,100,,,,,,,,
f52f29f8d47f8741132828a49ba9229557fcf517,/,/,    Add logging.,/,/,100,,,,,,,,
eb5c9e80c20c77d4c7f234afb4ff5f0bd884f4c6,HAMA-714,Improvement,Align format consistency between examples and generators,examples,Major,99.69650986,,,,,,,,
5e8227c18c20663bde65fe02c3c89c12cee34a4e,/,/,    Update hadoop to 1.0.4,/,/,100,,,,,,,,
91013baf1704baa200f64addeb2662d7366fb3bc,/,/,    Splits should be assigned based on PartitionID,/,/,100,,,,,,,,
34014ac8d9e94d9851f6e21be46a31186460ab2c,HAMA-716,Bug,Splits should be assigned based on PartitionID,,Major,100,,,,,,,,
df770c0a7470eaa191a82ed4e8706994885fcffb,HAMA-712,Bug,PartitioningRunner should works for multiple input files,,Major,100,,,,,,,,
5e65bf4ecf52dc1b5e376125f027fa786c9f92aa,/,/,    Removing duplicate combiner definition,/,/,100,,,,,,,,
7088e5a59491d98764b6b81ab71f320f26321b68,HAMA-559,Sub-task,Add a spilling message queue,bsp core,Minor,98.45995893,,,,,,,,
c57a03bc1de54cc6e24d97ad749a9cd42220af81,HAMA-700,Improvement,BSPPartitioner should be configurable to be optional and allow input format conversion,bsp core,Major,93.66157329,,,,,,,,
382b5f1e39d400735dd3eefea90a04f6d29c1004,HAMA-711,Improvement,Add adapter interfaces for classification algorithms,machine learning,Minor,99.6900186,,,,,,,,
e1fb88aca9e62ed82c17997d4d627b43075a57c1,/,/,    fixed partitioning,/,/,100,,,,,,,,
6a54b4f803f394ffc86e34ef3bc6f73592d777d2,/,/,    Fixed compile errors temporarily  TODO: initialize isPartitioned properly,/,/,100,,,,,,,,
c75cdb4cd894987027a1519577f91392420b4c14,/,/,    Fix minor bug,/,/,100,,,,,,,,
5f3c53784bdfaf6f1f5d3c81f0fefe37680860b1,/,/,    revert my test codes,/,/,100,,,,,,,,
000baf5f607b8b00aa13abd278d620e60b71bd8a,HAMA-709,Bug,Fix unit test fails,,Major,100,,,,,,,,
14d8412936a716df6af5d9f58c46f10b866486c9,/,/,    Add comments,/,/,100,,,,,,,,
ba6c66a5dae8c84b7b26f7c30e05b22913982812,/,/,    += Apurv -= Thomas,/,/,100,,,,,,,,
c2734bbcd3edf354363127f611dd1165b5bed544,HAMA-531,Improvement,Data re-partitioning in BSPJobClient,,Critical,100,,,,,,,,
eaea98cea2c9f7303a0fb66042cfe090c666b1e5,HAMA-531,Improvement,Data re-partitioning in BSPJobClient,,Critical,100,,,,,,,,
7e2e36900e77c47120b54b6e027a647caa38a799,/,/,    Move Avro RPC to contrib project,/,/,98.69240349,,,,,,,,
1e97428fc912f181d561b08c8facc69bfd4fedcd,/,/,    Add SpMV example,/,/,99.93757803,,,,,,,,
5b7f5f80079120a07a08da016d1e1a7c9a03b93f,/,/,    Reimplementation of partitioner,/,/,96.30459127,,,,,,,,
331bf0ecc734c365260422d908cee50676dbff0f,/,/,    replace deprecated method to alternative.,/,/,100,,,,,,,,
271a1f2589f53a0d73a97d5cc761c8356e4991da,/,/,    replace deprecated method to alternative.,/,/,100,,,,,,,,
1717ff2f5f378b7771c4232fc5a071681abc5c2e,/,/,    Remove unnecessary imports.,/,/,100,,,,,,,,
2ede721bed8c50804910efc7e90eef7ada5bd0f6,/,/,    Fix small bug.,/,/,100,,,,,,,,
979fd49d1b919188acbe902d8c08ef7f08fda103,/,/,    git-svn-id: https://svn.apache.org/repos/asf/hama/trunk@1419310 13f79535-47bb-0310-9956-ffa450edef68,/,/,100,,,,,,,,
b1c3ee3a582cebca355bdcdde3d79e9069184c7c,/,/,    Fix typos.,/,/,100,,,,,,,,
bee8d165dc81d46ddb32c222770b102a772a2df7,/,/,    issue number was wrong,/,/,100,,,,,,,,
1d164a78898914f3d9c95e9e9c114d9ded7eeada,HAMA-659,Bug,the globalError computation is wrong,graph,Minor,99.23430322,,,,,,,,
9fdd10116a7c6dcc1354b76d12efc5adf93004a5,HAMA-682,Bug,Add USAGE string to GD example,examples,Trivial,100,,,,,,,,
785047bfc8d6ccc8b353cabfdaca2690555cbe4a,/,/,    git-svn-id: https://svn.apache.org/repos/asf/hama/trunk@1414638 13f79535-47bb-0310-9956-ffa450edef68,/,/,100,,,,,,,,
ae00ce5bb4335f90fabd894c0b1555c8c77ea944,/,/,    [maven-release-plugin] prepare for next development iteration,/,/,100,,,,,,,,
c4f678a764e00caa54bd9b5209ac4fc74a4c6e82,/,/,    [maven-release-plugin] prepare release 0.6-RC6,/,/,100,,,,,,,,
f47e118d3f013a468b6c835da3dcfee6f1010da9,HAMA-680,Improvement,Update ZooKeeper to 3.4.5,bsp core,Major,100,,,,,,,,
29f26ce4d366f85c4c4fc66819e589e9a1132042,/,/,    Add compressed messages counter,/,/,97.25882973,,,,,,,,
6db6b4fe35e4c18a4172390cc3df3b4eb3b48941,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,100,,,,,,,,
d614b24edd6a8b64b3e57a76c6cd369e3aa4f52d,/,/,    Move superstep counter to JobCounter from PeerCounter.,/,/,100,,,,,,,,
d5b0980e98eafc513416c08185e439af77fdc5b1,/,/,    Reformatting code,/,/,100,,,,,,,,
425e980426cd3a26b28870ea751dfab63bc344b2,/,/,    Replace deprecated method,/,/,100,,,,,,,,
fcbe9c7d4347c44244f3619ac52fe4cc3fff0ac6,/,/,    Abstracted queues in a separate package,/,/,98.37837838,,,,,,,,
337192523cb453b134d6279f18d9edf4ef5f40aa,/,/,    Optimize memory use.,/,/,100,,,,,,,,
b285ff992149db0d337fd4a93dcce385a691f523,HAMA-668,Bug,Fix possible number instabilities in LogisticRegression CF,machine learning,Major,99.67567568,,,,,,,,
4e3c86ceebd5435167313022b4a017e066b36820,/,/,    Monitoring of tasks is too sensitive.,/,/,100,,,,,,,,
c190f9f745abbd6135d76e32e9a68758369010d9,HAMA-665,Improvement,Add graph job counters,graph,Major,100,,,,,,,,
8d2129ffb2ac8ded9180f2488e44c275930d9e29,HAMA-678,Bug,Fix input splitting,bsp core,Major,100,,,,,,,,
24b5edeadbf4f76d81db9c18aceffab2e70f8d52,HAMA-678,Bug,Fix input splitting,bsp core,Major,100,,,,,,,,
64f67ca22014d7d4cb4b859cdc15076a969e70da,/,/,    Removing verbose info,/,/,100,,,,,,,,
d8dc5212dedda1d7b8b58b27f6aa9c4d71109287,/,/,    [maven-release-plugin] rollback the release of 0.6-RC5,/,/,100,,,,,,,,
5397c159243289a885a62259d03af1998b679faa,HAMA-677,Bug,Avoid Thread.sleep() based sync in tests,bsp core,Minor,100,,,,,,,,
9cef1a88d9fa92abfb29b15a30652b450eb5824d,HAMA-677,Bug,Avoid Thread.sleep() based sync in tests,bsp core,Minor,100,,,,,,,,
7e5b925eaee1dd37ce676b56af31d84b78bebb93,/,/,    [maven-release-plugin] prepare for next development iteration,/,/,100,,,,,,,,
1a186c9e99174e8de10391e830420e0a34891ad4,/,/,    [maven-release-plugin] prepare release 0.6-RC5,/,/,100,,,,,,,,
b8223ca9c3ae20ddcb1f69dc722b34aff45a16bf,/,/,    Fix unit test,/,/,100,,,,,,,,
9041dcadbf9d7b76fad5b2f973cb058b74d0156d,/,/,    small patch,/,/,100,,,,,,,,
d198dd318e4e1acaf3a818fee938e51e65fe312e,HAMA-668,Bug,Fix possible number instabilities in LogisticRegression CF,machine learning,Major,100,,,,,,,,
49da8bb5923a74db3f9b31a1b049515e6bb53119,/,/,    [maven-release-plugin] rollback the release of 0.6-RC4,/,/,100,,,,,,,,
5e5511f61dc170960853d9edb3ea44670856a57b,HAMA-669,Bug,GD partial derivatives aggregation should use Arrays.copyOf instead of copying the variable,machine learning,Major,99.83757445,,,,,,,,
c62588e0caffc5eeca8c91bbe6a9434b74a80b5e,HAMA-669,Bug,GD partial derivatives aggregation should use Arrays.copyOf instead of copying the variable,machine learning,Major,100,,,,,,,,
66604ce962e6d5562d6cfe160693a8b79370d597,/,/,    [maven-release-plugin] prepare for next development iteration,/,/,100,,,,,,,,
f2b319cd7cbb5cea6045d0dc2ecc6384d20ed334,/,/,    [maven-release-plugin] prepare release 0.6-RC4,/,/,100,,,,,,,,
d03e7556868066548e330ebfc144f1c3a2152419,/,/,    Add getApproximateSize to BSPMessageBundle,/,/,97.68692846,,,,,,,,
28f7adc106d4c829f5ca58d50d5af237e9b17844,HAMA-667,Bug,BSP Peer is counting sent messages twice,,Major,100,,,,,,,,
016d23f5472b426917aec4bd92a44271d317a0f3,/,/,    [maven-release-plugin] rollback the release of 0.6-RC3,/,/,100,,,,,,,,
13aad761656511ecd748073e8b87b7d4b703e215,HAMA-666,Improvement,Add unit test for regression models,machine learning,Major,100,,,,,,,,
b1207b1333ff16852903b71ec90ca62f32d63748,HAMA-666,Improvement,Add unit test for regression models,machine learning,Major,100,,,,,,,,
bbe3b25e39afbd46b6c6953b004e870f253095f8,HAMA-666,Improvement,Add unit test for regression models,machine learning,Major,99.73276323,,,,,,,,
6b8096c59df385a067103a801be41b117839a5cc,HAMA-666,Improvement,Add unit test for regression models,machine learning,Major,100,,,,,,,,
0a30b477d8e61e9d8512a69bd481633985c3455e,HAMA-666,Improvement,Add unit test for regression models,machine learning,Major,99.78575254,,,,,,,,
c784f298df5f97d3796ef19b7a1b801d45d704a5,/,/,    [maven-release-plugin] prepare for next development iteration,/,/,100,,,,,,,,
e91b7667294360421df99e469b2569d591d7caef,/,/,    [maven-release-plugin] prepare release 0.6-RC3,/,/,100,,,,,,,,
1e0acd46742acbf96cf86ec8f00c1b20d0e8fc91,/,/,    git-svn-id: https://svn.apache.org/repos/asf/hama/trunk@1404505 13f79535-47bb-0310-9956-ffa450edef68,/,/,100,,,,,,,,
13de8181164750e0079a20e7b92b79ef6e13b708,HAMA-662,Bug,Fix bugs of unit tests,,Blocker,100,,,,,,,,
3c48acb07d7ff738525032613360c5c503ba12fa,/,/,    [maven-release-plugin] rollback the release of 0.6-RC2,/,/,100,,,,,,,,
6842ee0e2f44a6385c77dcd7f314d48f55f5470b,HAMA-661,Bug,Avoid GradientDescentBSP sending thetaDelta to oneself,machine learning,Major,100,,,,,,,,
8631a5af69528e8d8b8056ec8a36302f61d95dec,/,/,    [maven-release-plugin] prepare for next development iteration,/,/,100,,,,,,,,
79896cefb2ace50ac3f5f0693f1dea355d511ab0,/,/,    [maven-release-plugin] prepare release 0.6-RC2,/,/,100,,,,,,,,
385c8f974709016b9c4587ccc914bb6383ff9ffe,/,/,    Add bsp.max.tasks.per.job property,/,/,100,,,,,,,,
791202485f9184d742e79d573a911dedfa288f28,/,/,    To avoid creation of unnecessary job files on dfs  move exceeded exception to the top.,/,/,100,,,,,,,,
da3a02784fd22596ddbd2f5f38dda46bfab8c477,/,/,    Add logs,/,/,100,,,,,,,,
9fee11cffa933f33da0c5fb47ea60de4adf35785,HAMA-655,Improvement,Add IOException handling for parsing of vertex,graph,Major,100,,,,,,,,
8e7671abceb313a1981b95f9b07febaef57bf45e,HAMA-660,Improvement,Make item cost calculation consistent in GD BSP,,Major,100,,,,,,,,
df3edcc4d94f4eb5366ba5e3721a7ef0f95415bb,/,/,    [maven-release-plugin] rollback the release of 0.6-RC1,/,/,100,,,,,,,,
e6943fe6417dad77b6e682a5eaf0c1910eed88e4,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,100,,,,,,,,
a6e1c9cf902a19993f657c58145689279427fd6b,/,/,    [maven-release-plugin] prepare for next development iteration,/,/,100,,,,,,,,
63fe82c79946146e23f7386326002227275c8a80,/,/,    [maven-release-plugin] prepare release 0.6-RC1,/,/,100,,,,,,,,
f1208df6c61dab482a6cfe68317e9d32f9b0f3c5,HAMA-657,Bug,Daemon&apos;s hostname should be configurable,,Major,100,,,,,,,,
98b75e9c53c9f0bac46ba1f0edc39fa573e064fd,/,/,    Scheduler kills job too silently when out of slots,/,/,100,,,,,,,,
ddc6e12ff885d8861edceb80b6694eb245f1cc58,/,/,    Fix no data send bug,/,/,100,,,,,,,,
0d8342d2e4fa023f41494989ab96e35635fd6d39,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,99.40891994,,,,,,,,
60b1110c928b88821ece40c103a34599c4a8871c,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,100,,,,,,,,
5bd2dd9e980449c235e59d0bb676fe02434ec439,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,100,,,,,,,,
c30895194c281e73589f037aa4f329eeb76f65af,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,100,,,,,,,,
8cd4be2065d06693be8a67c12803e2b89fc79174,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,100,,,,,,,,
9a011e82c22d9c28327f8db4fa584b3b3f7beb07,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,100,,,,,,,,
54b1e3d0817b132b1659ee6ec786431e59a31336,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,99.7301673,,,,,,,,
4ed75ea645ec434c51b452c282a34a78fe2b84d2,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,99.78378378,,,,,,,,
0e9a86c380feaccea8d2455d3e62695126a7f285,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,100,,,,,,,,
bb253dee5ba1d914440c6d51d9e4262964f114ea,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,100,,,,,,,,
9b77f4301f4423b2d7c3ffbc0729bcb97c76a142,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,100,,,,,,,,
d1f8e1d9bc15e38a5d03e4c6cce180600d40e5de,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,100,,,,,,,,
70669ff86eabcc74899fa675665359792e8291c8,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,100,,,,,,,,
3d0ca00badbe166bcc913ccb51498174eaf49e76,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,100,,,,,,,,
03ec0618d020cdc16cecc0f989e58001cac897ca,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,100,,,,,,,,
6dd4d4eef23cc2c6668f288ddc33e0e40dfb931c,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,99.34924078,,,,,,,,
3c873220573778f90efb4e2795cf04f34dc46764,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,100,,,,,,,,
9e91a6c7f93da5c6d595a98af4b923da70c3b690,HAMA-651,New Feature,Create a gradient descent BSP,machine learning,Minor,100,,,,,,,,
