CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NDEV,NUC,AGE,NS,ND,Entropy,LT,EXP,REXP
46f0ca8b38fb2f9132dd869d4fda4bc573019714,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a8c8314294c80a1667e46ac84e9f87be7695b8fa,3,0,353,src/test/org/apache/hadoop/chukwa/datacollection/TestAgentCollector.java,0,183,145,0,0,1,4,121,1,3,1.439347581,275,2,2
,,,,src/test/org/apache/hadoop/chukwa/inputtools/log4j/TestChukwaAppender.java,0,56,48,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/validationframework/TestDemux.java,0,114,82,,,,,,,,,,,
f9c4ff6b1e5a42564335aa667491613beff70e48,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,3,3
9edce2c3277c7b7cd58c44f67de63e5bb7917d1c,1,11,40,src/java/org/apache/hadoop/chukwa/datacollection/sender/ChukwaHttpSender.java,11,40,216,0,0,2,3,13,1,1,0,216,4,4
3998ce3d66fd8d0c1d2f13cf9c0ee4d55b0d014b,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,5,5
9d813ea08018fd1c66c7e2804f114da24cfe6ce0,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,6,6
7e702d92b8d67312ae1fa3a6661bb4595d2d529e,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bda17f4c2ff7421bf99feff8fe2c70be9c37a6b0,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4be417f70d3847c8848a0a65b047187e0ff36e94,3,201,77,src/test/org/apache/hadoop/chukwa/datacollection/adaptor/filetailer/TestFileTailingAdaptors.java,1,77,152,2,0,1,3,10,1,1,1.568167307,152,7,7
,,,,src/test/org/apache/hadoop/chukwa/datacollection/adaptor/filetailer/TestLogRotate.java,112,0,0,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/datacollection/adaptor/filetailer/TestRawAdaptor.java,88,0,0,,,,,,,,,,,
7438b8dbfdcf96ad239a523fe8b01729fb075761,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,8,8
9bac04c90927dd02a14c77c3e671abad9a533604,2,187,88,src/java/org/apache/hadoop/chukwa/database/Aggregator.java,151,78,185,0,0,2,3,42,1,2,0.651427745,317,9,7
